"","DWpM","WWP","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-NC-2-MG1",0.00890350798714474,0.610403275872627,-0.084807220841858,49.9326401419283,0.181151182027143,0.194369855000514,0.265798759880578,0.228940025052831,0.387031422426654
"SL18-JS-11-MG3",-0.0489622617883731,-0.396349245193837,-0.132715928082355,-1.11882029474257,0.145532372299596,0.196538309517415,-0.200778107724944,-0.271643770093925,-0.128365511149386
"SL18-JS-9-MG2",-0.0724530212996288,-1.034569262506,-0.0178169706435293,-13.3069242638243,0.0230170292752528,0.240502073923206,-0.481893945704051,0.051305250175424,-0.402611261330197
"SL18-JS-19-MG1",0.0122348238001529,0.0595987460149052,-0.0447993600737742,-9.53784353369457,-0.135929953746234,0.041254099079339,-0.422348593382438,-0.229827317498925,-0.349515279781203
"SL18-OD-3-MG1",-0.0147021112388387,-0.289850084782037,0.0350076039960788,-17.5098515027832,-0.0397307148477076,-0.09013130018738,-0.281978266875529,0.208550734911007,-0.202423583442487
"SA18-CB-3-MG1",0.0442133384744874,0.648853127019063,-0.0187080085115933,7.75378215081177,0.115551860153924,0.0849012256548896,0.443987982144365,-0.396470513964634,0.653088756415619
"SL18-OD-6-MG3",-0.00102308360667379,-0.255289853927085,0.0375824823339035,-3.64536586142122,-0.0644654470439322,-0.30954175446661,0.0647362348921641,0.113539199252002,0.170742813865257
"SA18-CB-3-MG2",0.0147145699946749,0.457094629301278,-0.192205016050811,15.0329054384475,0.0513704095465476,0.37535773043902,-0.279057990677419,0.0775524099090773,-0.014159436889327
"SL18-NC-12-MG1",-0.042075367140902,-0.584992593986684,-0.0196963778611242,-5.95565867383099,0.121721040866392,-0.213809857004629,0.0840331621964055,0.0296385125072711,-0.320406263463099
"SL18-JS-11-MG2",-0.0709042403695514,-0.676183008574204,-0.103575692686512,0.719971833984789,0.0885174752651136,0.00524195660967732,-0.111875590869655,0.111057936052865,0.247424284768977
"SL18-CC-6-MG2",0.0237726352519893,0.247296643061292,0.0370420996832828,-10.8216700262898,-0.0192601854675486,-0.0747941133899495,-0.15757825495485,0.0786393900750406,0.170710217078081
"SL18-OI-17-MG1",-0.0167992226037615,-0.273856492604033,0.00666600661845537,-11.690308630658,0.0840657148427919,0.274996089929527,0.240367326509841,-0.264934581408422,-0.0417717833923177
"SL18-CC-7-MG1",-0.0153220889021088,-0.462978076828257,-0.130332948602057,13.4585901481812,-0.169532343256428,-0.125106454835953,-0.779584532243488,0.15042591961896,-0.470717441428784
"SL18-JS-6-MG1",-0.0108565156817352,-0.521216143960758,0.455898517725364,-10.515721983972,0.230916282501583,-0.113545622915089,-0.0120546427015419,0.219342335986955,0.542089669607302
"SL18-LD-13-MG3",-0.0227077384292651,-0.421742021988369,0.074655560691586,-1.24330760776837,0.117416055759433,0.0505704424933115,0.29025514288489,0.29873615286694,0.0756941502209417
"SL18-OI-16-MG2",-0.0419481697756099,-0.741515875652186,0.0856908587174147,1.51348403920929,-0.176495411168956,-0.241757491216815,0.0973708136188988,-0.0556008513634106,0.231279825904205
"SL18-LL-9-MG4",0.00751273487246728,-0.0879575391193133,-0.00839920930312968,17.8430124267091,0.0488349613724412,0.0645918244986079,0.0852973015522729,-0.0479853241491252,-0.0387301836275839
"SL18-NL-7-MG2",-0.0371405897530228,-0.487749872321179,0.0748632932333548,-16.6184920734319,-0.0646450058815713,0.0838661786960698,0.0347945131128986,0.204387422621022,0.077793789509945
"SL18-NC-11-MG2",-0.048260625093243,-0.724971765983354,-0.0265315707117909,-1.52706160348853,-0.106553289814845,-0.0591428949239771,-0.544913937050278,-0.522896923280829,-0.208469165798981
"SL18-LD-1-MG1",-0.00418326470106862,-0.509946567642966,0.254042553163249,-24.7825913985753,-0.0839889265977218,-0.0171529105238785,0.145550262894248,-0.380131430680575,-0.343451260172324
"SL18-OI-11-FG1",0.0237274005542878,0.31578055142303,0.0154810597073262,1.08614957736618,-0.0156846841344338,0.318404771139364,0.120828931211649,0.131778546763615,0.436680405882859
"SL18-OI-17-FG2",-0.0151409646605548,-0.224719399217446,-0.020842420967618,-23.7345827595466,0.0258501015079058,-0.0234116069011693,0.209313736530494,-0.0895036265911838,-0.9035992672321
"SL18-OI-18-FG3",-0.00741165069452312,-0.243570221076542,0.101350360636981,-31.4982612440521,-0.0562049893189892,0.0088283035481858,0.0816917941389827,-0.244919498599704,0.174531373824619
"SL18-OI-18-FG5",-0.00806129410036841,-0.394783941901277,0.186210688021791,-28.0876849677898,-0.0388773389176323,0.101679500305281,0.206018273726319,-0.0385645046478512,0.038543109254512
"SL18-OI-18-FG6",-0.00592769683397983,-0.200573107170012,0.0820171330657305,-15.8125135731631,-0.00499245489397061,-0.144153584476163,-0.705384687287288,-0.818618776961069,-0.252601669788009
"SL18-OI-7-FG3",0.0239726581481331,0.262403102441304,-0.00698747067787863,14.660864970869,0.168675316319941,0.0106009728902686,-0.000562210593151739,-0.135216506103681,0.667688213743948
"SL18-SF-17-FG1",0.0106592492598011,0.0816299349739629,0.0199713243088158,-14.0496868405325,0.00327791361917058,0.126347404978469,0.391320540329838,-0.204437502711014,0.22786532993799
"SL18-SF-17-FG3",0.0132788347395143,0.114070127176926,-0.024896897796913,7.81736497187276,0.0420735014943722,0.144054111125696,0.170198699713392,-0.192120195600801,0.139369381542207
"SA18-CB-10-FG2",0.0589895364719302,1.12646385393506,-0.0636703094397436,14.580437008829,0.00147878951239964,-0.0430077745697164,0.0672009882636619,-0.00205264100623104,0.392280672182651
"SL18-LD-1-FG3",-0.0220351907650791,-0.588183450656754,0.200105239380709,-13.1879171914682,-0.0138203501922448,0.132234283033908,0.160227186082649,-0.011444971496161,0.00938564015068559
"SL18-LD-4-FG1",-0.00655632415802163,-0.184765280216698,0.0451486848189643,0.916712901948462,0.160727321446708,-0.0150134779330795,0.214841640392935,0.0988328356913384,0.548669726487911
"SL18-LD-4-FG2",-0.00819800533830801,-0.20915433287791,0.100546235669441,-11.757695447648,0.0749243786640513,-0.184474942957993,0.203049819256472,-0.134896679923872,0.65573985344801
"SL18-LD-5-FG1",-0.0115846289207727,-0.212622656904217,0.0375026587888992,-19.9919111937868,0.0138555749464361,-0.185413050285557,0.104386030412594,-0.0389739992133015,0.257120068952125
"SL18-NL-10-FG3",-0.018237362830229,-0.254041280810437,0.0105186631122248,-4.59856534023014,-0.170449140878468,0.309355577872996,0.777986986204218,0.148599786379167,-0.154191822691902
"SL18-NL-3-FG2",-0.00822190374347002,0.0203061594480119,-0.0829611482002837,11.4339433896223,-0.0675540925017872,-0.00148779290483077,0.0397558248193094,-0.149500267845402,-0.0687586308703072
"SL18-OI-5-FG5",-0.0445420671125686,-0.533174411322922,0.10133510257465,-11.3463851234711,0.0374113209325506,-0.0876162142452891,0.154780593678268,0.28338022642527,0.251676998895692
"SL18-NC-11-FG1",-0.0467173553932125,-0.645243405662958,-0.0259634052726349,-7.32962013306401,-0.121971422391311,-0.182860470821789,0.125537283273545,-0.445442352866758,0.427799830596369
"SL18-CC-11-FG3",0.0967583826897519,1.58902339839037,-0.102312392638114,53.7404899031549,-0.030474959573927,-0.152914418932542,-0.258204285404207,-0.47703550629301,-0.462826838257938
"SL18-CC-1-FG3",-0.00709515483748996,0.0274973069452834,0.0131106515819518,2.10185802591582,0.0531836277176024,0.0545014601106158,0.0376754655290617,0.374551963268534,0.420054796610065
"SL18-OD-5-FG3",-0.0345676148589339,-0.405476905806951,-0.0248525123006586,-2.71707932196799,0.0969819804508043,-0.335400188626406,0.360749389036012,-0.0272588096061885,-0.139856642635056
"SL18-LL-9-FG6",-0.0443201901087176,-0.557409164921456,-0.0279445604224869,1.0713849119742,-0.058048092082622,-0.153017871218385,-0.0696009771387848,0.311703671249253,-0.0301697581393827
"SL18-OI-15-FG2",0.0340439604216566,0.37224591814962,0.00778288105979666,11.4411793258638,-0.291160504940231,-0.282238227092997,0.197275762198424,-0.342413366559662,0.0812798882608952
"SA18-CB-5-FG4",0.0166061895971902,0.109308011023282,0.0233857515128457,-11.6400097160914,-0.225172460804344,-0.0441760104498022,0.13645378286419,0.137662371026088,-0.0363963485079834
"SL18-OI-4-FG2",0.0600722418015128,0.295151853342601,0.132114401258666,35.4874787134631,0.0339298628693444,0.153916956334238,-0.41253521371954,-0.130556880426804,-0.368486756087438
"SL18-CC-8-FG2",0.0176456733036634,0.34089954169963,-0.0895415510991969,6.85340099442334,0.0211181259985247,-0.0780349426800892,-0.166637055108893,-0.0320402803229045,0.353980213569677
"SL18-OI-6-FG3",0.0443562268791905,0.211884026417951,0.428053849732607,-9.05814623919304,-0.0817825364904096,-0.166077311176883,-0.477210148658495,0.107270324666157,-0.66528262655648
"SL18-CC-9-FG3",-0.0146387584205744,-0.170306119808511,-0.0511213432091347,-3.04611022360785,0.111757685646842,-0.0413489148661462,0.072667157908585,0.557693685654232,-0.258657283278969
"SL18-NC-9-FG2",-0.0191667201145632,-0.201289695414014,0.0468100026558266,1.80525309475473,-0.0494631553416884,0.077057736266352,-0.279622841707661,-0.153687570951176,0.0243537396573144
"SL18-LD-9-FG4",0.00345996354530282,-0.0542195772633551,0.0501733465818959,-5.4012419770196,-0.0586428205059467,-0.00168522311783097,0.274153662089771,0.345512728743646,0.242642886800848
"SL18-OI-9-FG4",0.00283951223673437,-0.238843534921721,0.0796695672845608,4.49796929941956,0.0655194310601667,0.282067118737984,0.0266554089712496,-0.030925018492221,-0.966558283744536
"SL18-CC-6-FG2",0.0359173763612204,0.575471230138866,-0.0476409938143148,0.518646272082389,-0.0118718179997544,-0.0914386660296313,-0.373254007806059,0.209270179523059,-0.216782863331317
"SL18-NC-1-FG1",-0.0400856483908789,-0.50340815929365,-0.012688069984841,-3.88994721530501,-0.178080474698535,0.0393229229036596,0.0740244810046367,0.101362729491964,0.377214781084482
"SA18-CB-5-FG6",0.022778503761782,0.205310471049915,0.0167450077695206,-13.4425848004067,-0.0432902966052908,0.0180915638693824,0.149479769717104,0.0918578214169871,0.274765156186969
"SL18-CC-6-FG1",0.0201231397105052,0.387300396787364,-0.00606599938109576,-10.2082274320686,0.0406098296019271,0.0645703859224192,-0.492927571036626,-0.0753078823283541,-0.105371154050677
"SL18-JS-5-FG2",-0.0402836034387203,-0.366015552321074,-0.135403694214257,-7.74574279313578,0.00268781577314351,-0.02792184021887,0.124007986401544,-0.269033275768992,-0.180056295045519
"SL18-CC-10-FG4",0.0444671147833816,0.424224161463788,0.0207412083852965,-2.9045119779526,0.0838658681428888,-0.0850729129329101,-0.000725035775054716,-0.143855395213841,-0.186793266566359
"SL18-NC-5-FG3",-0.0532480361019179,-0.526068629131209,-0.0845136432312209,-2.38211147379585,0.0754387178718087,-0.0838715374045038,0.0177758396375434,-0.00646889947025431,0.295753954644238
"SL18-OI-16-FG2",-0.0428729217053575,-0.665335256656569,0.0495513000273047,-0.903841803519034,-0.0240918927427973,-0.210188825565405,-0.536185915922633,-0.433100832786338,-0.412397640218717
"SL18-SF-13-MG2",0.0280456521941705,0.213487719959021,0.0911723552585443,6.5872586964378,0.0316808111607333,-0.0163054875089677,-0.058992266566964,0.0705283156286682,0.704382905739617
"SL18-LD-10-MG1",0.0121346952817382,0.0923066385617693,0.0462888527642163,5.45765963097837,-0.151562550833916,-0.053465841982136,0.779121944929102,-0.406545965462948,0.0166992365327112
"SL18-LL-9-MG1",-0.0314858876272339,-0.464887424840231,0.0490811933546646,-19.3405269508541,0.00290425283727767,-0.00795646280424242,0.0885743546902049,0.082206278397263,-0.36606232006294
"SL18-LD-1-MG2",-0.0210725224777086,-0.520455106484495,0.147919252293743,-22.365462525018,-0.109886120934491,-0.0466291192406154,-0.255606816341828,-0.0731453185164639,-0.330440826852837
"SL18-LD-5-MG1",-0.0150944356905179,-0.0968111002646255,-0.0261931444465634,-10.40899784506,0.183885871187668,0.0292097330732952,-0.0893269223475244,-0.0574679834226944,-0.189277110122837
"SL18-LL-9-MG2",-0.0195939064598881,-0.261812839358521,-0.0465991933351774,3.95585616368253,0.0942548856320972,-0.276881287566157,0.525500680906638,0.333990471281923,0.503565391155607
"SL18-NL-9-MG2",-0.0379121011954329,-0.38005846946427,-0.101082491343179,-13.3168937114828,-0.0186350084557695,-0.0139796200980172,-0.228355018468551,-0.0482657397427769,0.457540989085772
"SL18-JS-16-MG1",-0.0389000487745842,-0.534656729876725,-0.0369907877567887,-15.7869599436507,0.0510705711917089,0.0137704679436681,-0.0484102617813058,0.25636915409659,0.0435523339049828
"SL18-CC-8-MG2",-0.0231020088260533,-0.183420711970193,-0.0683478946741044,0.76325755906709,0.0601046605330373,0.0390792294746617,-0.459505625702538,-0.325983302602344,-0.386577458650969
"SL18-OI-9-MG2",-0.0189850248427449,-0.321055760207066,0.0533213221607246,3.25901526914437,0.118361597318713,0.19061387686799,-0.501337769444433,-0.146648388792596,-0.684374348171244
"SL18-LD-2-MG4",-0.0257508505615825,-0.550025613243075,0.190441103726428,-29.131603002894,0.0410810838715884,0.063482216577281,0.19933389793819,0.648164072190935,0.262534713667737
"SL18-NC-9-MG1",-0.0109553661268318,-0.172991730036023,0.060409051425066,-1.72921475716243,0.0535839651386282,0.00930892457989605,-0.196484775422275,0.0401101702792484,-0.143297145110093
"SL18-NC-5-MG1",-0.0643125689358152,-0.673440562091591,-0.0857760225196757,-9.82612771804177,0.143438542563527,-0.130053023907572,0.341780583924152,0.183566227029632,0.529524325864115
"SL18-OI-16-MG3",-0.0779221023073419,-1.14143012915701,0.0649990551545642,-14.4749956370206,-0.125042067676846,-0.0881952266344481,-0.828232840247636,-0.60713218137578,-0.930880907074254
"SL18-OI-15-MG3",0.0139589487264625,0.228453083485958,-0.00256208870181544,11.3115184632496,-0.0566277623790817,-0.159115237123813,0.00514898377170073,-0.335190819236515,0.185322464150385
"SL18-NC-2-MG3",-0.00764692132931146,-0.085385107217171,-0.109630639960634,26.378130796791,0.296944682234494,0.314348007956526,0.574189802024366,0.504952054460779,0.582023257739176
"SL18-CC-11-MG5",0.080784224475717,1.28643671219748,-0.0961855752824917,38.1872841070959,0.0175026884722179,-0.0410502998283428,0.56720266263759,0.0258515432535403,0.338580998416976
"SL18-JS-9-MG3",-0.0651759904520395,-0.818531568646989,-0.0147257417251855,-8.5401946975473,-0.0894687907430429,-0.00313678654741697,-0.31454467017548,-0.0287118290475631,-0.453486581651884
"SL18-NC-10-MG2",-0.0634887034164805,-0.783567335029116,-0.183662293862525,0.373095865704403,0.0103469090087903,-0.23331656143184,-0.271823588321441,-0.218868970882922,-0.095733462642542
"SL18-OI-11-MG3",0.030851939445997,0.449367288882279,0.0215231182719263,2.14120757164573,-0.123759153629664,-0.00655541452610262,-0.155288990014213,0.21151723663859,0.0507783598809774
"SL18-OI-18-MG3",-0.033944150995872,-0.596225432193781,0.11583738837111,-23.8668190609847,-0.000480659486955329,0.182310623409097,0.343757898629493,0.12420989075873,0.393174069306208
"SL18-NC-15-MG3",-0.0232336131670846,-0.295957576736944,-0.0394452400452748,53.5339727939225,0.0136427161260369,-0.0959786991352348,-0.331983744315993,-0.0715063120631303,-0.0212103745188081
"SL18-NC-5-MG3",-0.0681839541972598,-0.682734679402834,-0.102716116114556,-10.5881135704098,0.190166135117086,-0.0931027389495201,0.0366123889763737,0.00237393628310321,-0.298252233846614
"SL18-NC-12-MG3",-0.0595670179973892,-0.717457673018585,-0.0341923379810147,-8.72655128318729,-0.0279271120995997,-0.0532442750806553,0.157483529187661,0.159862067329604,0.620692685387652
"SL18-CC-1-MG2",-0.00503025017637306,0.0445487358068219,-0.0086253872085818,-4.17469020994193,-0.03205200604605,-0.0886521847218853,0.402880970702687,0.570255728705395,0.48524340430019
"SL18-CC-2-MG5",0.0327523875286294,0.799572889013256,-0.115703661713454,-5.70025488737057,-0.081778928759394,-0.107135097661955,-0.0451410686623172,0.34988641585997,-0.0275615504944606
"SL18-OI-7-MG3",0.0649061026915085,0.708596630610168,-0.0178555653095559,18.2691092650382,0.135071147278759,-0.0627724467246381,-0.505645831846996,-0.521394362352916,-0.538421081406089
"SL18-NC-8-MG2",-0.0584469876869898,-0.729325674227885,0.0102372858078603,-14.8763480603098,-0.233144654597205,0.0578509307663641,0.897087286938659,0.0131838936797136,1.31455202905934
"SL18-OI-5-MG3",-0.0345691739410719,-0.37266582440812,0.0694828029561033,-13.5666509285352,0.071673786092814,-0.005718316489934,-0.248546626565425,0.0803221335808764,-0.0928221989451676
"SL18-NC-2-MG2",0.0206179952982096,0.302038804962003,-0.0423747971522222,20.9881059642999,0.218708245965696,0.111197508214518,0.262221230612254,0.078340329212138,0.186069575113406
"SL18-FW-2-MG2",0.0266556821648552,0.40482737424053,0.00925817521356211,8.4463622310562,0.0037494851922085,-0.0134779840113635,-0.0450832615254801,-0.0391361584538864,0.0305055496902071
"SL18-PI-1-MG1",0.00176328710472755,0.0346227288072588,-0.0301925379506448,4.45713648673586,0.0132507948183786,-0.047237472600756,-0.0205773193465405,-0.0619439857345896,-0.0721958075484485
"SL18-PI-1-MG2",0.00918417909572196,0.156216290275573,-0.0279836926579217,3.51912093228187,0.0120921083824301,-0.0289290008333551,0.00671243197426806,-0.0135498005261098,-0.0104828153588907
"SL18-PI-1-MG4",0.0189670102509738,0.273094357085228,0.00042455736492093,8.39122492102923,0.00849782337331672,0.00478316644868484,-0.017941037312262,-0.0344288781503694,-0.00896640613195139
"SL18-CC-6-MG11",0.00889590692159687,0.1641782240237,-0.00896615724764432,-6.91265817378876,-0.00965440774664608,-0.0383105174101566,-0.212007641268924,0.10450495231308,0.0759080926831842
"SL18-NL-3-MG1",-0.0420188428801295,-0.484562937849439,-0.0639752024344795,-8.83638487976566,-0.0797725154186948,-0.0890785830488711,-0.128310616027277,-0.0445403820585431,-0.128596686088336
"SL18-TI-1-MG2",0.0150418473745975,0.223680626203542,0.000261459079045109,4.3332038515669,0.0187951572455905,-0.0328031332369381,-0.0255576180346458,-0.03540588270832,-0.00658863864456517
"SL18-TI-2-MG3",0.00894240087338162,0.139474881815374,0.0101403209115106,2.99365638774893,0.0203774961996462,-0.0351890070418113,-0.0632361986135895,-0.0638663643785834,-0.0795748600153482
"SL18-TI-3-MG11",0.0158671718873264,0.260877707998633,0.00894591450381324,2.30188976247091,0.0550983320203867,-0.0213844370137855,-0.129177456219335,-0.101521119451931,-0.109223442202183
"SL18-TI-4-MG1",0.0216294983176141,0.318493713086808,0.0186883717333342,7.7191804086745,0.0392947149468323,-0.0253716582205342,-0.0780181783977532,-0.0874416447643857,-0.0525373134546286
"SL18-TI-4-MG3",0.0121997463222286,0.198345378494346,0.000328151395288874,6.03186225200183,0.0249230062847389,-0.038446484510164,-0.0803754068752261,-0.0919250942777702,-0.0220643995418089
"SL18-BL-10-MG2",0.0199504704444584,0.281844056413678,0.0135088015721304,11.0177859196509,0.00479479358618466,0.0117030016746798,-0.0438504805735499,-0.0476837667850907,-0.111128752862385
"SL18-BL-11-MG4",0.0173313494540333,0.24244736252364,0.00826638130908559,4.01438611928197,0.0207039665879429,0.0267256045113427,-0.00466249417051249,0.0941680230975299,-0.0506128851079975
"SL18-BL-12-MG1",0.0227300330499834,0.283338051900874,0.021197412586548,6.1571385093852,0.00925295821633731,-0.00526867280066238,-0.0215836025201105,-0.0567109719680981,-0.100069655427423
"SL18-BL-12-MG3",0.0234538793349605,0.280817885881649,0.0299128910577565,4.48911184865641,-0.00764847776759485,-0.0155410169840929,-0.0514158657683095,-0.0435842458588116,-0.0908898389189293
"SL18-BL-17-MG3",0.00925720882748613,0.127339852264343,-0.00111364556877458,7.82342670802531,0.0108985951781148,0.0160426956662095,-0.0707432382818737,-0.0141349023570542,-0.0923361810349332
"SL18-OD-3-MG3",-0.0217391176893109,-0.325120325073057,0.00129153374524531,-10.8197429322459,-0.0325873354851308,-0.0344809911711376,-0.192932973136018,0.0271275132804678,-0.168604238852233
"SL18-OD-5-MG2",-0.0274663295579434,-0.290819199151313,-0.047120193871718,-1.46489437317572,0.0561422841632383,-0.148878470844077,0.151119815544794,-0.11151729370103,-0.124882150296569
"SL18-OD-10-MG3",-0.00466580648948839,-0.0310121877497138,-0.000300913427344375,-9.07493670049571,0.0219623231543691,-0.0333770851872016,-0.182261272262449,-0.132312339767538,-0.271288880518082
"SL18-FW-14-FG2",0.0168386141153384,0.252733865397447,-0.00426033860142318,1.93134755496361,0.0331223335784238,-0.00738834856038099,-0.0332022983983644,0.00137682074057895,0.0114678047546572
"SL18-FW-14-FG11",0.0225509775314816,0.347337978153997,-0.00179751170487587,6.83991908583486,0.0277081912888536,-0.00629499487684581,0.0265194402498359,0.00106770696794908,0.0467176057292153
"SL18-FW-14-FG12",0.0178376324187272,0.244512879181044,0.0133112437037825,3.99840775128508,0.00536126458274145,-0.00864039846404984,-0.00124103597593241,0.0259092164494581,0.0576813304810905
"SL18-FI-1-FG3",0.0199729103234095,0.281933280981249,-0.0278851621036793,11.002505839763,0.0315267475114291,0.0541124410385827,-0.0411193717640302,-0.0569604838052037,-0.053405715874587
"SL18-FI-1-FG13",0.0190360089935891,0.272006405880944,-0.0135977755266854,8.69670376492666,0.0328773446913534,0.0446481085387111,0.0141851881861672,-0.0034688415229677,-0.0193096440616084
"SL18-PI-1-FG1",0.00942406040202642,0.147019522154436,-0.0150158408281548,4.6742292496267,0.0149132255181545,-0.0267996118074685,-0.0145424266840544,-0.0394826401465771,-0.0300067796317707
"SL18-PI-1-FG3",0.0144817307206721,0.252383515900463,-0.0208870839000897,6.13934915657684,0.0390452038961017,0.0117245595840936,0.00574477562117899,-0.0586640598931841,0.0108066106568993
"SL18-JS-6-FG3",0.00120768729133268,-0.194092575578985,0.173509113803735,-5.71919580680766,0.136260965849414,0.0120704301214708,0.0361145034521683,0.211577257779775,0.220455855287515
"SL18-JS-9-FG2",-0.0515107863882014,-0.658287028954152,-0.0415465954193778,-6.36837334020287,-0.0670285789128287,0.0643300275410659,-0.218213635129822,0.0451006952055748,-0.184220786200947
"SL18-NL-2-FG2",-0.0474329642680847,-0.681722063283608,-0.031888511072053,-10.2428882803277,-0.0688484822359361,0.0297996456449683,0.202702450351725,0.0183449335660456,0.0856467807997747
"SL18-NL-6-FG2",-0.00877720908219506,-0.0859830955217106,-0.0494667862964132,22.5649261159548,-0.057287618709476,-0.11507109494112,0.27481252429411,0.285435933123444,0.273585135789819
"SL18-NL-7-FG3",-0.0444070031726339,-0.557559083695951,0.0185607050485692,-15.8180643175612,-0.000162905178346302,0.0149305619642836,-0.0112925715995932,0.241703062350503,0.212121761994783
"SL18-TI-4-FG3",0.0137432230024512,0.238829194860315,-0.0317805246995535,2.8530935716762,0.0302335381747952,-0.0520136000012956,0.0473052756611459,-0.0165514960041411,0.0509832288517712
"SL18-BL-18-FG10",0.0123719649958406,0.191838334134891,-0.0173916342820194,2.67193607416782,0.0131252020101783,0.0198706092241038,0.131469312397947,0.0530657072591728,0.119978897926868
"SL18-FW-21-MG1",0.0093948677088613,0.135965741677159,-0.0109565092818494,5.35570568509472,0.0319555374176651,-0.00775916500534458,-0.0568941241744507,0.0566913801611841,-0.0265920044099897
"SL18-FI-2-FG11",0.0163555080831645,0.258434783111487,-0.0259651719345397,4.77011478735195,0.0224143147050098,0.0293582708668353,-0.00983252082457392,-0.080655114050595,-0.00486579258230961
"SL18-FI-2-FG12",0.00728585506953125,0.111892958068813,-0.00190080235121393,0.870025927584447,0.011602727053502,0.0327845950824772,-0.0862139017689565,0.0184665449816331,-0.0321607912375915
"SL18-LD-3-FG3",-0.00573957359722986,-0.144128229308879,0.0502642513911653,-6.17821790113932,0.00687127836493752,0.0255728774862572,-0.0273382678260788,-0.0331044550642012,0.0339215857870242
"SL18-CC-7-MG2",-0.0317877262851915,-0.516755041598555,-0.0954191996144527,-2.58890447543217,0.0567359884848756,0.168286469528199,0.0676092869024342,0.527088141239111,0.305820011624093
"SL18-FI-1-MG2",0.0207610749939714,0.276973397750807,-0.00238707892275415,6.32986023226902,-0.0228784303757151,-0.0410759898148349,-0.124330146489059,-0.119730687185299,-0.222996663986271
"SL18-JS-11-FG4",-0.0466436082746584,-0.435361590160108,-0.0848612049930439,1.77748810958384,0.0413585806417475,0.0619145144135754,-0.0461791956437539,0.0342027424354975,0.129522780301583
"SL18-FW-12-MG10",0.00450382733727594,0.108134760479473,-0.0245143953121429,-1.49982559385794,0.00455716019342837,-0.056747269664525,-0.012153418989637,-0.070214889750336,-0.0415834490343672
"SL18-BL-14-MG1",0.0116029422301105,0.163454290879905,0.00588754504219315,1.31595579297113,0.00380599422624801,0.0152030172621091,-0.0745252820557291,-0.0261266821072399,-0.0667137954401607
"SL18-FI-1-MG10",0.0188490636890712,0.27320846721902,-0.0114817860390118,5.28637604797258,0.00393685801019484,0.00942848382862376,-0.0535429185817655,-0.0401588388046281,-0.088852025005281
"SL18-LD-5-FG2",-0.0186088378747723,-0.281351345842042,0.0191923487510098,-13.7490082349996,0.0540188290073641,-0.0412713106011812,0.141296592185235,0.000285141935147476,0.12034345997179
"SL18-FW-21-MG2",0.0256807002344924,0.392703701351472,0.00941620589496648,8.18747866783256,0.00386261588791788,-0.0145709367357538,-0.0412298076986862,-0.0351554159748053,0.0392686011345047
"SL18-LD-9-MG2",-0.0182645753044672,-0.406621879114155,0.107283219889179,-23.8792295616157,-0.0525025050847037,-0.0996103463368874,0.286690450949952,-0.0894046739004274,0.158204265512428
"SL18-BL-16-MG2",0.0227885430399109,0.274612478662645,0.0494271580320139,6.29878720083582,0.0142174354329814,-0.0372659548206954,-0.0311070795771681,-0.0200012381865261,-0.0708893987087469
"SL18-FI-2-MG1",0.0208893509125932,0.288950220449903,-0.00255047105699303,9.68756124125998,0.0441217349618564,0.0554640603854062,-0.0772599892509634,-0.0574518750494372,-0.0538947116755264
"SL18-FW-12-MG2",0.0256887759506657,0.392227711415724,0.00954940576661727,8.1536952153135,0.00360324895619021,-0.0142410640805014,-0.040550432740751,-0.0350134818047393,0.0394257563440063
"SL18-BL-17-MG2",0.0146310505271948,0.163368668222401,0.0331282339858769,7.34964537822785,0.0201385848031924,-0.00236405187508648,-0.0925117349454576,0.00242233937541326,-0.112426363412412
"SL18-BL-18-MG3",0.014586213747039,0.158288551376283,0.00615630417866045,6.70033170030915,-0.0341791627367032,-0.00468118421644756,0.0193633435170433,0.0260036018253782,-0.00310366145629831
"SL18-OD-3-MG2",-0.014748678338811,-0.2543996318061,0.0198561652326648,-11.481930012665,-0.0441868736150315,-0.0260234506233721,-0.0480734573856735,0.240225210512534,0.051567322019009
"SA18-CB-5-FG1",0.0252985800021942,0.277125203389338,-0.0122572098256406,10.1519308921748,0.0153583165553742,0.113759568649031,0.0164243146657457,0.0954484957433471,0.0755591772343409
"SA18-CB-7-FG3",0.083214327077878,1.34101654925553,0.00823734687743548,10.7595127689885,0.0123171053486282,0.027896856144141,-0.121660006781574,-0.0165926266194445,-0.0537025341900903
"SL18-JS-16-MG2",-0.0636039882442253,-0.839912267810663,-0.0332772275264677,-15.8713397463112,0.00835804180068151,0.00652824890077995,0.0364272040749915,0.154885087832958,0.15523977098067
"SL18-CC-8-MG3",-0.0187394086251518,-0.157728735702907,-0.0627740694861619,-0.415776131035,0.018599440520115,0.0149397360384065,-0.329390105371994,-0.0836289783885698,-0.117177231094253
"SA18-CB-5-FG5",0.0254818303528815,0.28273699798686,-0.0128315435525293,9.53401664890302,0.0127597357123936,0.109469726331925,0.0152117829207987,0.0860009415583119,0.0688670073262607
"SL18-LD-10-FG3",0.0084233819041838,0.0534604129431279,0.0271686237229891,6.20435158749116,-0.016162853144645,0.0672461189325566,0.320967643025767,-0.0936663967914779,0.0695859597317772
"SL18-NL-10-FG2",-0.0109155631313289,-0.316715867108232,0.0609373698243335,-1.11911103907405,0.00582687844836936,0.145817267277651,0.584279490812025,0.378270557637718,0.44025984922066
