"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-OI-2-FG3xSL18-SF-17-MG1",0.00492630591488293,-0.0415908618060219,0.0795391622883611,-32.9687466798412,0.143064076098414,0.160225656554954,-0.00113548949016744,-0.112680125683453,-0.0452278821118492
"SL18-OI-6-FG1xSA18-CB-2-MG1",0.0274221121027467,0.0527779058968785,0.0871728124217491,-32.9475608402159,-0.111613904974209,-0.490744998545143,-0.0280988005042981,-0.456726118111341,-0.296391709858373
"SL18-OI-6-FG1xSA18-CB-4-MG1",0.0115753153510865,0.0298140078415462,0.0166893037760574,-56.0288825377214,-0.154134296463629,0.150032209309659,0.0376236850870009,-0.783339938237077,-0.299779087370779
"SL18-OI-6-FG1xSL18-LD-13-MG2",-0.0229202475035193,-0.0945443095991345,0.150418983509725,-24.1809842803334,0.0983739626274541,0.136275892792896,-0.0568096260011296,0.316747440393919,0.0298563422552848
"SL18-OI-6-FG1xSL18-LD-2-MG1",-0.0283873948996263,-0.189241233862468,0.273971145427076,-69.1426871482105,0.00705886029589983,0.176133904455573,-0.0603680077870912,0.774053647341865,0.118972949735006
"SL18-OI-6-FG1xSL18-LD-5-MG1",-0.0140354525420058,-0.00775271122690835,0.0676813963544286,-53.6947249631657,-0.336879244054578,-0.04411409070813,-0.0235647368354769,-0.425317107268211,-0.0727427066146251
"SL18-LD-1-FG1xSL18-OI-18-MG1",-0.0296582726276152,-0.22045716310111,0.215023815462942,-28.9071760826586,0.117501911156003,0.0939465282359936,-0.100206891513313,0.173157263993086,-0.00543386272113453
"SL18-OI-6-FG1xSL18-NL-9-MG1",-0.0553449155776281,-0.209332587515073,-0.0564643090006544,-73.3679191236622,-0.286880895931938,-0.0374451329688429,0.0116918462738675,0.638896188260578,0.0692818772642857
"SL18-OI-6-FG1xSL18-SF-15-MG1",0.0319654518582361,0.175847820274596,0.0757264268734976,-22.9035929367716,-0.396737332678088,-0.244479258107008,-0.051385315091009,-0.281099170504181,-0.353781313382313
"SL18-OI-6-FG1xSL18-SF-19-MG1",-0.0179813849112374,-0.116248051407889,0.286687114498607,-26.694270498395,0.135801164438791,0.248157951727597,0.0235700343473958,0.422620300198578,0.193941636155522
"SL18-OI-7-FG3xSA18-CB-2-MG3",0.0548257847216408,0.144399573330604,0.00181628694819386,4.05653120150065,0.166867022141999,0.424078552000397,0.0466368019974166,0.789540406423473,0.365576495795602
"SL18-OI-9-FG1xSL18-LL-9-MG2",-0.0254228012772722,-0.0752842905820998,-0.0182089336684216,11.1306937618186,0.255407512560095,0.467534861096971,0.127722494591849,-0.687707350672704,-0.146370425781436
"SL18-SF-13-FG1xSL18-LL-9-MG3",-0.000985061331545191,-0.122852855018498,0.194110952333064,-41.8783360695905,0.545055250042404,-0.0471454967794089,0.0133158573925786,0.823536381496286,0.0980934900889018
"SL18-LD-1-FG2xSA18-CB-4-MG3",0.0298219613882105,0.143982816414717,-0.0786866298352752,-0.696341210135857,-0.22263062177988,0.0166294434887323,-0.0424301347808742,0.212403072363535,0.0132609098243043
"SL18-SF-17-FG1xSL18-LL-9-MG1",-0.0253267090989957,-0.149596613894246,0.0531905304797731,-33.3902545223742,0.246944168938772,-0.425852785190993,0.148364344500106,0.52012327278714,0.0284892068038528
