"","DWpM","WWpM","PDW","BD"
"SL18-SF-13-MG3",-0.0218845220082567,-0.0396056246936777,-0.0666915824637207,7.75193263538126
"SL18-OI-6-MG2",0.0975333754419249,0.254284880781979,1.0468249863703,20.6864453780747
"SL18-OI-15-MG2",0.0793206939443275,0.233160600941179,0.248629167287922,0.917081304838602
"SL18-SF-17-MG3",0.0297202554396508,0.122274992316493,-0.043725658279545,10.8931221569536
"SL18-NL-7-MG1",-0.0381015615382423,-0.127712148496983,0.21409416839514,-6.37966679589423
"SL18-SF-13-MG1",0.0550215195646956,0.190932657409851,-0.0473306020543522,10.9325153458059
"SA18-CB-2-MG2",0.034436533301663,0.0860954885682093,0.0362140986183778,-1.59734784506589
"SL18-NL-2-MG1",-0.0738120894352269,-0.197224950967439,0.119266239616886,-18.8454534928692
"SL18-CC-1-MG3",0.0411378318889826,0.157230244724415,0.0713839030334763,-4.76803148312538
"SL18-NC-10-MG3",-0.0625046132250404,-0.128124000707656,-1.15800089233641,-4.59085594864663
"SA18-CB-7-MG3",0.100619886732053,0.201425822896323,0.440238547891156,12.6114648024174
"SL18-OI-14-MG1",0.0270894457853649,0.0121627976144923,0.20516276663573,-26.6016813693379
"SL18-CC-3-MG1",0.0147149669986703,0.0286358166625635,0.0412819135548584,-9.45422198675424
"SL18-CC-4-MG11",-0.0260543996190505,-0.0618394292806564,-0.205314315923336,-19.9071550993013
"SL18-JS-5-MG3",-0.0138539286406856,-0.0194985812249037,-0.29102454678151,-15.3585968339813
"SL18-JS-9-MG1",-0.0784374986680681,-0.246085649501359,-0.0519097450270339,-19.9813053092699
"SL18-NC-1-MG1",-0.051086196250749,-0.129067988614599,-0.178717270931196,-9.51374850156428
"SA18-CB-1-MG12",-0.0189400755164671,-0.105744532610529,0.100909379694365,-10.2688772363634
"SL18-JS-5-MG2",-0.0549680867328244,-0.0789039932413208,-1.00692802916764,-12.6326966073621
"SA18-CB-10-MG3",0.0830478905864143,0.112045920105379,0.124033381681185,2.85175401580626
"SL18-JS-6-MG3",0.114839199422814,0.293190189745647,1.28835051976918,-6.98888674141186
"SL18-LD-2-MG2",0.0255218417702265,0.0774853584637684,0.294502575165075,13.231788644813
"SL18-JS-6-MG2",0.100359846492525,0.255449239133406,1.24799652885868,-6.14298617937706
"SL18-OI-2-MG2",-0.0337809515920089,-0.0398986822479131,0.0423003334662819,16.1939440219168
"SL18-JS-19-MG2",-0.0714389885156097,-0.157694518292481,0.0294009862151463,-31.4433893700522
