"","Row.names","wetWgtPerM","percDryWgt","dryWgtPerM","Ash","AshFDwPM","densityBlades","Year.x","plotNo.x","Crosses.x","bladeLength","bladeMaxWidth","bladeThickness","stipeLength","stipeDiameter","Year.y","plotNo.y","Crosses.y"
"1","2019_1",5.04644266052969,-3.59034430916202,0.186921625047243,0.0170048012409812,0.0577786894776011,247.562333802862,2019,"2019_1","SA18-CB-10-FG1xSL18-SF-19-MG2",-29.1050865549763,-28.1174941459052,8.79643012153337,20.7511242054821,-45.9658120023959,2019,"2019_1","SA18-CB-10-FG1xSL18-SF-19-MG2"
"2","2019_10",-0.85517613393316,-0.236273927732892,-0.0190397850831957,-2.00015176123185,-0.045383105077036,-49.0049349102872,2019,"2019_10","SL18-LD-10-FG1xSL18-OI-4-MG1",160.415564391565,44.5559890699498,-17.0499557178529,2.17715221111882,50.2005135645792,2019,"2019_10","SL18-LD-10-FG1xSL18-OI-4-MG1"
"3","2019_100",-1.52830599442747,1.04205939412216,-0.100391343560392,NA,NA,-249.026068780715,2019,"2019_100","SL18-NL-6-FG1xSL18-OI-11-MG2",99.7740154236421,26.6832148493347,23.6308644109404,97.1036452598009,17.946541353644,2019,"2019_100","SL18-NL-6-FG1xSL18-OI-11-MG2"
"4","2019_101",3.01812180531553,0.0502168425209793,0.256541385613279,1.60102181631552,0.0473285276093139,90.7870867652333,2019,"2019_101","SL18-NL-6-FG1xSL18-OI-14-MG2",-55.667876835388,-27.6492411460772,5.92496640810441,-2.95894036451317,95.5293909959434,2019,"2019_101","SL18-NL-6-FG1xSL18-OI-14-MG2"
"5","2019_102",3.00764591460471,-0.226263893797388,0.257236553548184,4.09445533414445,0.0652405070009099,429.979946233515,2019,"2019_102","SL18-NL-6-FG1xSL18-OI-15-MG1",40.7108404117307,6.24446920951961,8.5881581744212,-29.0228519786067,51.4964991771826,2019,"2019_102","SL18-NL-6-FG1xSL18-OI-15-MG1"
"6","2019_103",1.77505504548483,0.23015806740079,0.130261174533738,-1.14258103947569,0.0235505391822938,317.771148734468,2019,"2019_103","SL18-NL-6-FG1xSL18-OI-16-MG1",-179.635046483762,-3.99180766293795,0.167729135242218,15.9259698169603,16.5741409721888,2019,"2019_103","SL18-NL-6-FG1xSL18-OI-16-MG1"
"7","2019_104",3.27075714721545,0.170117910342369,0.202595208059514,1.94276926711603,0.0846134515126955,-14.1596695254676,2019,"2019_104","SL18-NL-6-FG1xSL18-SF-17-MG1",21.3150391522683,15.6108881220238,-12.702946524077,28.0859776616588,66.1088565998837,2019,"2019_104","SL18-NL-6-FG1xSL18-SF-17-MG1"
"8","2019_105",2.42933667487629,-3.62236989744326,0.0514092885888346,NA,NA,362.511922216452,2019,"2019_105","SL18-NL-6-FG1xSL18-SF-19-MG2",91.6318066814307,39.9581078316311,13.1422474615521,-14.5481378560066,168.19889328982,2019,"2019_105","SL18-NL-6-FG1xSL18-SF-19-MG2"
"9","2019_11",1.61396268626332,-1.16816969596741,0.149335612589937,4.62024225409573,0.00649209793311535,125.480787737921,2019,"2019_11","SL18-LD-10-FG2xSA18-CB-7-MG2",3.39429410978218,27.1932877859504,17.55443294246,-56.6047761757423,44.6458430271084,2019,"2019_11","SL18-LD-10-FG2xSA18-CB-7-MG2"
"10","2019_12",-2.15457227117345,2.53274728892094,-0.135968044506333,NA,NA,17.5955675398404,2019,"2019_12","SL18-LD-10-FG2xSL18-NL-3-MG2",-155.878945659107,7.54699292862916,-2.95953334739231,-22.5027695134888,-130.987268827789,2019,"2019_12","SL18-LD-10-FG2xSL18-NL-3-MG2"
"11","2019_120",2.75937215782321,-5.26225237529454,-0.00156039089203932,NA,NA,141.179287841132,2019,"2019_120","SL18-NL-9-FG2xSA18-CB-7-MG1",NA,NA,NA,NA,NA,NA,NA,NA
"12","2019_121",0.274157117805151,0.0516751021122818,0.0493256947605867,NA,NA,343.185830331306,2019,"2019_121","SL18-NL-9-FG2xSL18-SF-19-MG1",-36.034320641717,-62.1966345112991,-0.244252682620641,6.73652603256757,-109.42298175,2019,"2019_121","SL18-NL-9-FG2xSL18-SF-19-MG1"
"13","2019_124",1.32154323912099,-3.77149921767168,0.00442806397185083,NA,NA,61.6714907408607,2019,"2019_124","SL18-OI-11-FG1xSL18-SF-15-MG2",-24.338751207697,-27.1004086334703,3.93722968302533,10.7561214895847,113.337979218273,2019,"2019_124","SL18-OI-11-FG1xSL18-SF-15-MG2"
"14","2019_125",2.21412762854058,0.800840072845056,0.121173207788634,-0.803907595809526,0.073579906446225,-254.109705834297,2019,"2019_125","SL18-OI-15-FG1xSA18-CB-2-MG3",11.8582459981909,57.9231382173173,-6.28414467172441,58.5932775875404,-21.550789393745,2019,"2019_125","SL18-OI-15-FG1xSA18-CB-2-MG3"
"15","2019_127",-0.913417810194977,0.191339293943528,-0.113361752450214,NA,NA,-39.9876642019581,2019,"2019_127","SL18-OI-15-FG1xSL18-NL-5-MG1",-196.722931722751,-28.9749696739016,24.5999220800379,91.2662004905911,6.25504196029457,2019,"2019_127","SL18-OI-15-FG1xSL18-NL-5-MG1"
"16","2019_128",2.65717669524146,0.0912545762754539,0.216707472595428,-1.89697595746063,0.0696671017763378,105.052650178051,2019,"2019_128","SL18-OI-15-FG1xSL18-SF-15-MG1",-17.4842738579774,-22.2390383566978,-13.3656796874244,-36.9727547177061,117.71815442889,2019,"2019_128","SL18-OI-15-FG1xSL18-SF-15-MG1"
"17","2019_136",2.35625222504583,-0.380140476198157,0.166509907728314,1.31285134539779,0.0528591274654796,233.681302133249,2019,"2019_136","SL18-OI-16-FG3xSA18-CB-4-MG3",-141.693070654639,-67.2031295768827,-3.4900477927295,47.4700299225474,-109.632815101552,2019,"2019_136","SL18-OI-16-FG3xSA18-CB-4-MG3"
"18","2019_137",-2.13808011009063,3.11708744066094,-0.155288117441109,NA,NA,-108.768576578158,2019,"2019_137","SL18-OI-16-FG3xSA18-CB-5-MG3",-175.308396256526,28.6996140691618,-13.8313156656894,-87.5631138157496,-148.646462011005,2019,"2019_137","SL18-OI-16-FG3xSA18-CB-5-MG3"
