"","Indiv","Trait","Sex","Born","Breed","isCandidate","Age","Class","c0","c1","lb","oc","ub","Ne","oc_using_AshFDWpM","AshFDWpM","oc_using_DWpM","DWpM","loc","Region"
"SL18-OD-3-MG1","SL18-OD-3-MG1",-0.0319910697066161,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000638320836308253,NA,"Ne60",0.000638320836308253,-0.0319910697066161,7.55819619770772e-07,-0.085002667506151,"OD","GOM"
"SA18-CB-3-MG1","SA18-CB-3-MG1",0.0334677328961907,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,4.30126248397133e-07,NA,"Ne60",4.30126248397133e-07,0.0334677328961907,0.00489196759489483,0.11488467910953,"CB","GOM"
"SL18-OD-6-MG3","SL18-OD-6-MG3",-0.0356746301195865,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,2.33532220594138e-05,NA,"Ne60",2.33532220594138e-05,-0.0356746301195865,0.00603015736453042,0.0908400078815834,"OD","GOM"
"SA18-CB-3-MG2","SA18-CB-3-MG2",0.103039017007519,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00656555265823199,NA,"Ne60",0.00656555265823199,0.103039017007519,1.00749690324673e-07,-0.00509871754650883,"CB","GOM"
"SL18-NC-12-MG1","SL18-NC-12-MG1",-0.0957624932813619,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.01921325544143e-06,NA,"Ne60",1.01921325544143e-06,-0.0957624932813619,6.35005752149911e-07,-0.0750129286229385,"NC","GOM"
"SL18-JS-11-MG2","SL18-JS-11-MG2",-0.162667037538204,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.47720757528454e-07,NA,"Ne60",1.47720757528454e-07,-0.162667037538204,5.16912778230349e-08,-0.212819642329844,"JS","GOM"
"SL18-CC-6-MG2","SL18-CC-6-MG2",-0.0422769921659207,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,5.98579730867256e-06,NA,"Ne60",5.98579730867256e-06,-0.0422769921659207,0.00175970385052347,0.00317547195979026,"CC","GOM"
"SL18-OI-17-MG1","SL18-OI-17-MG1",0.111069369409268,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000124267491464613,NA,"Ne60",0.000124267491464613,0.111069369409268,9.23516035069439e-08,0.0133951479654484,"OI","GOM"
"SL18-CC-7-MG1","SL18-CC-7-MG1",0.0270138289467603,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0061372514453283,NA,"Ne60",0.0061372514453283,0.0270138289467603,0.0120998551338788,0.125840367708686,"CC","GOM"
"SL18-JS-6-MG1","SL18-JS-6-MG1",0.142139532403337,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00493413899012879,NA,"Ne60",0.00493413899012879,0.142139532403337,0.00453730047155647,0.145106487785587,"JS","GOM"
"SL18-LD-13-MG3","SL18-LD-13-MG3",-0.0947169080478795,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,4.15740310250049e-06,NA,"Ne60",4.15740310250049e-06,-0.0947169080478795,0.00445809286954239,-0.0207882209723566,"LD","GOM"
"SL18-OI-16-MG2","SL18-OI-16-MG2",-0.0311020716788156,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,5.38325156822319e-06,NA,"Ne60",5.38325156822319e-06,-0.0311020716788156,1.84439423225742e-07,-0.0728664983640403,"OI","GOM"
"SL18-LL-9-MG4","SL18-LL-9-MG4",0.148008693620874,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0165834104527418,NA,"Ne60",0.0165834104527418,0.148008693620874,0.0106740295466225,0.0515990758971195,"LL","GOM"
"SL18-NL-7-MG2","SL18-NL-7-MG2",-0.0589584101065122,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00277459091354064,NA,"Ne60",0.00277459091354064,-0.0589584101065122,0.00152514887674213,-0.0756740478002361,"NL","GOM"
"SL18-NC-11-MG2","SL18-NC-11-MG2",-0.128617386886764,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.40824230990812e-07,NA,"Ne60",1.40824230990812e-07,-0.128617386886764,6.01513799465248e-08,-0.106336852090568,"NC","GOM"
"SL18-LD-1-MG1","SL18-LD-1-MG1",0.0465588416671004,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,7.53026126816204e-07,NA,"Ne60",7.53026126816204e-07,0.0465588416671004,5.28189772984459e-08,-0.0838432968917023,"LD","GOM"
"SL18-OI-11-FG1","SL18-OI-11-FG1",0.0868068029054476,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000584547109565943,NA,"Ne60",0.000584547109565943,0.0868068029054476,1.69921631745448e-07,0.0270910920490442,"OI","GOM"
"SL18-OI-17-FG2","SL18-OI-17-FG2",0.108830687808919,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000707740028185759,NA,"Ne60",0.000707740028185759,0.108830687808919,5.04709038917383e-08,-0.0550379193238833,"OI","GOM"
"SL18-OI-18-FG3","SL18-OI-18-FG3",0.0216991365014914,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,6.8677318672257e-06,NA,"Ne60",6.8677318672257e-06,0.0216991365014914,6.93512076950748e-07,-0.0229407038565274,"OI","GOM"
"SL18-OI-18-FG5","SL18-OI-18-FG5",0.0541952447249217,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00289421438628058,NA,"Ne60",0.00289421438628058,0.0541952447249217,2.06047150786597e-05,0.00287493278909776,"OI","GOM"
"SL18-OI-18-FG6","SL18-OI-18-FG6",-0.0017203627798713,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,9.19873487293624e-07,NA,"Ne60",9.19873487293624e-07,-0.0017203627798713,7.48926413390447e-07,-0.0247652933479967,"OI","GOM"
"SL18-OI-7-FG3","SL18-OI-7-FG3",0.04724558558886,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00107670725697657,NA,"Ne60",0.00107670725697657,0.04724558558886,1.21818326176971e-07,0.00547893127756996,"OI","GOM"
"SL18-SF-17-FG1","SL18-SF-17-FG1",0.100819244382546,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00115905498960853,NA,"Ne60",0.00115905498960853,0.100819244382546,8.77226760760513e-07,0.0145329450995544,"SF","GOM"
"SL18-SF-17-FG3","SL18-SF-17-FG3",0.045846450194948,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,3.5329548139678e-07,NA,"Ne60",3.5329548139678e-07,0.045846450194948,2.53791534098158e-07,-0.00489999262433293,"SF","GOM"
"SA18-CB-10-FG2","SA18-CB-10-FG2",0.199736946743686,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.41796378074812e-05,NA,"Ne60",2.41796378074812e-05,0.199736946743686,0.00131007057941977,0.138436233621143,"CB","GOM"
"SL18-LD-1-FG3","SL18-LD-1-FG3",0.0307952131351863,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,8.32217142313148e-06,NA,"Ne60",8.32217142313148e-06,0.0307952131351863,7.60767353338868e-08,-0.0991851130732466,"LD","GOM"
"SL18-LD-4-FG1","SL18-LD-4-FG1",-0.00112607984266051,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000471637895938695,NA,"Ne60",0.000471637895938695,-0.00112607984266051,3.85775718227953e-07,-0.0621790753774307,"LD","GOM"
"SL18-LD-4-FG2","SL18-LD-4-FG2",-0.00112600165645749,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.000471874544560666,NA,"Ne60",0.000471874544560666,-0.00112600165645749,2.13337962576446e-07,-0.0751943357335495,"LD","GOM"
"SL18-LD-5-FG1","SL18-LD-5-FG1",-0.0754201416000014,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.71728194687839e-07,NA,"Ne60",5.71728194687839e-07,-0.0754201416000014,2.21221612943516e-07,-0.0987890303556811,"LD","GOM"
"SL18-NL-10-FG3","SL18-NL-10-FG3",-0.0465880039519558,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00652031721002838,NA,"Ne60",0.00652031721002838,-0.0465880039519558,0.00298503723430568,-0.0845871188486012,"NL","GOM"
"SL18-NL-3-FG2","SL18-NL-3-FG2",-0.0278150834429479,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00491350068467069,NA,"Ne60",0.00491350068467069,-0.0278150834429479,0.00752425833985356,0.01135543707383,"NL","GOM"
"SL18-OI-5-FG5","SL18-OI-5-FG5",-0.0849286727420082,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.03217129879034e-07,NA,"Ne60",2.03217129879034e-07,-0.0849286727420082,2.82608571743284e-08,-0.188593624996966,"OI","GOM"
"SL18-NC-11-FG1","SL18-NC-11-FG1",-0.218800690401142,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,9.66336273657166e-08,NA,"Ne60",9.66336273657166e-08,-0.218800690401142,6.34740891508076e-08,-0.155748438621529,"NC","GOM"
"SL18-CC-11-FG3","SL18-CC-11-FG3",0.0758734086851409,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00482598397667942,NA,"Ne60",0.00482598397667942,0.0758734086851409,0.0202479560761937,0.295504918577678,"CC","GOM"
"SL18-CC-1-FG3","SL18-CC-1-FG3",-0.0372241466269002,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.67905106879733e-05,NA,"Ne60",2.67905106879733e-05,-0.0372241466269002,8.1238405214582e-08,-0.0647155861770332,"CC","GOM"
"SL18-OD-5-FG3","SL18-OD-5-FG3",-0.0548760299603299,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00180189026828043,NA,"Ne60",0.00180189026828043,-0.0548760299603299,2.57534819790127e-07,-0.0989838183460263,"OD","GOM"
"SL18-LL-9-FG6","SL18-LL-9-FG6",-0.00342303220636821,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.89836908654165e-05,NA,"Ne60",2.89836908654165e-05,-0.00342303220636821,3.53243674883368e-08,-0.210719629278012,"LL","GOM"
"SL18-OI-15-FG2","SL18-OI-15-FG2",0.0737302136625876,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00116485756498141,NA,"Ne60",0.00116485756498141,0.0737302136625876,0.00429799409682684,0.118258939535694,"OI","GOM"
"SA18-CB-5-FG4","SA18-CB-5-FG4",-0.0529683127744282,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.28325278037159e-07,NA,"Ne60",5.28325278037159e-07,-0.0529683127744282,1.98805446096272e-06,0.00555692069452547,"CB","GOM"
"SL18-OI-4-FG2","SL18-OI-4-FG2",0.224110088313931,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.0187485404752457,NA,"Ne60",0.0187485404752457,0.224110088313931,0.0202478647339258,0.222110584074359,"OI","GOM"
"SL18-CC-8-FG2","SL18-CC-8-FG2",-0.0029694466746709,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00646459893925613,NA,"Ne60",0.00646459893925613,-0.0029694466746709,0.0095342014859129,0.0617845517946694,"CC","GOM"
"SL18-OI-6-FG3","SL18-OI-6-FG3",0.246166101219293,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00997661439184084,NA,"Ne60",0.00997661439184084,0.246166101219293,0.00737872739361227,0.216129889359797,"OI","GOM"
"SL18-CC-9-FG3","SL18-CC-9-FG3",-0.1189877910979,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.35824164544781e-07,NA,"Ne60",2.35824164544781e-07,-0.1189877910979,3.07453406971266e-07,-0.0324044630772141,"CC","GOM"
"SL18-NC-9-FG2","SL18-NC-9-FG2",-0.0405356725302839,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00105619736450464,NA,"Ne60",0.00105619736450464,-0.0405356725302839,4.19902867000236e-07,-0.0773722940750766,"NC","GOM"
"SL18-LD-9-FG4","SL18-LD-9-FG4",-0.0284242559447681,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.46786259984976e-05,NA,"Ne60",5.46786259984976e-05,-0.0284242559447681,0.00257264126790255,-0.0171789877810209,"LD","GOM"
"SL18-OI-9-FG4","SL18-OI-9-FG4",-0.0571633593883721,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,6.9510099543245e-07,NA,"Ne60",6.9510099543245e-07,-0.0571633593883721,0.00688752726645118,0.0320314010617479,"OI","GOM"
"SL18-CC-6-FG2","SL18-CC-6-FG2",-0.0251431756184866,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00268801109160154,NA,"Ne60",0.00268801109160154,-0.0251431756184866,0.00230886302204711,-0.0148744091598914,"CC","GOM"
"SL18-NC-1-FG1","SL18-NC-1-FG1",-0.121760388704881,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.95806659826823e-07,NA,"Ne60",2.95806659826823e-07,-0.121760388704881,8.04033178258041e-08,-0.133101092987608,"NC","GOM"
"SA18-CB-5-FG6","SA18-CB-5-FG6",-0.0529684227735697,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.28280201225897e-07,NA,"Ne60",5.28280201225897e-07,-0.0529684227735697,0.00311485163560182,0.0329058444231785,"CB","GOM"
"SL18-CC-6-FG1","SL18-CC-6-FG1",-0.0251428906654789,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00268859503744955,NA,"Ne60",0.00268859503744955,-0.0251428906654789,9.89986039426487e-08,-0.100022957468062,"CC","GOM"
"SL18-JS-5-FG2","SL18-JS-5-FG2",-0.124313385841965,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,9.04124975755638e-07,NA,"Ne60",9.04124975755638e-07,-0.124313385841965,1.01218685818441e-07,-0.139318079254952,"JS","GOM"
"SL18-CC-10-FG4","SL18-CC-10-FG4",0.147127502860828,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.01569946039054,NA,"Ne60",0.01569946039054,0.147127502860828,0.0120109311080075,0.128097810997849,"CC","GOM"
"SL18-NC-5-FG3","SL18-NC-5-FG3",-0.0340991885449627,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,8.75420821950683e-05,NA,"Ne60",8.75420821950683e-05,-0.0340991885449627,5.98314733026797e-08,-0.156657940576692,"NC","GOM"
"SL18-OI-16-FG2","SL18-OI-16-FG2",-0.0216145665671859,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00214446661511781,NA,"Ne60",0.00214446661511781,-0.0216145665671859,1.48689045717936e-07,-0.101547103870522,"OI","GOM"
"SL18-SF-13-MG2","SL18-SF-13-MG2",0.0364129210129481,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,2.92873482063403e-05,NA,"Ne60",2.92873482063403e-05,0.0364129210129481,0.000145106368824691,0.117257508475925,"SF","GOM"
"SL18-LD-10-MG1","SL18-LD-10-MG1",-0.0337986800616751,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000185738676591247,NA,"Ne60",0.000185738676591247,-0.0337986800616751,0.00354343384667141,0.00225193410930762,"LD","GOM"
"SL18-LL-9-MG1","SL18-LL-9-MG1",-0.00342267436793527,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000363084926106664,NA,"Ne60",0.000363084926106664,-0.00342267436793527,1.18710633761178e-07,-0.121680562128931,"LL","GOM"
"SL18-LD-1-MG2","SL18-LD-1-MG2",0.035991570116492,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00133600445068485,NA,"Ne60",0.00133600445068485,0.035991570116492,7.90467932204875e-08,-0.104488287001814,"LD","GOM"
"SL18-LD-5-MG1","SL18-LD-5-MG1",-0.0311649840429113,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00279457092213159,NA,"Ne60",0.00279457092213159,-0.0311649840429113,3.53478101811934e-07,-0.0959242646000703,"LD","GOM"
"SL18-LL-9-MG2","SL18-LL-9-MG2",-0.00145045650333437,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00133517794952759,NA,"Ne60",0.00133517794952759,-0.00145045650333437,9.32223729649763e-07,-0.0701430001850857,"LL","GOM"
"SL18-NL-9-MG2","SL18-NL-9-MG2",-0.0751763820114993,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00199016688983727,NA,"Ne60",0.00199016688983727,-0.0751763820114993,0.000949514165194252,-0.0722532411927251,"NL","GOM"
"SL18-JS-16-MG1","SL18-JS-16-MG1",-0.143866426081126,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,5.46734026805818e-07,NA,"Ne60",5.46734026805818e-07,-0.143866426081126,0.00181231771286099,-0.0706668863324578,"JS","GOM"
"SL18-CC-8-MG2","SL18-CC-8-MG2",-0.139823145823798,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.69778458594953e-07,NA,"Ne60",1.69778458594953e-07,-0.139823145823798,8.14754981251175e-08,-0.0830494879906481,"CC","GOM"
"SL18-OI-9-MG2","SL18-OI-9-MG2",-0.0169032786259903,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0033225789770933,NA,"Ne60",0.0033225789770933,-0.0169032786259903,1.78240104428121e-07,-0.0624564546417392,"OI","GOM"
"SL18-LD-2-MG4","SL18-LD-2-MG4",0.0354189838260694,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00354057418322524,NA,"Ne60",0.00354057418322524,0.0354189838260694,0.00309696941063121,0.00951484608046079,"LD","GOM"
"SL18-NC-9-MG1","SL18-NC-9-MG1",-0.0621970925585764,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,7.60297495902767e-06,NA,"Ne60",7.60297495902767e-06,-0.0621970925585764,0.0020838777477661,-0.0501292770526488,"NC","GOM"
"SL18-NC-5-MG1","SL18-NC-5-MG1",-0.0340993101431209,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00135955693470124,NA,"Ne60",0.00135955693470124,-0.0340993101431209,4.20971005831129e-08,-0.200190176766253,"NC","GOM"
"SL18-OI-16-MG3","SL18-OI-16-MG3",-0.151348063961654,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.58135597290532e-07,NA,"Ne60",1.58135597290532e-07,-0.151348063961654,6.88015114645626e-08,-0.155983371918423,"OI","GOM"
"SL18-OI-15-MG3","SL18-OI-15-MG3",0.0737301931160773,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00261832242439277,NA,"Ne60",0.00261832242439277,0.0737301931160773,1.405083387165e-07,0.030345428157314,"OI","GOM"
"SL18-NC-2-MG3","SL18-NC-2-MG3",0.0909266189432324,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00654209575600405,NA,"Ne60",0.00654209575600405,0.0909266189432324,0.0101688570625912,0.133584162459874,"NC","GOM"
"SL18-CC-11-MG5","SL18-CC-11-MG5",0.0999451804810866,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0101378539025195,NA,"Ne60",0.0101378539025195,0.0999451804810866,0.0142608125406745,0.249219176681736,"CC","GOM"
"SL18-JS-9-MG3","SL18-JS-9-MG3",-0.272680253441447,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,8.60320781932668e-08,NA,"Ne60",8.60320781932668e-08,-0.272680253441447,4.82245961727331e-08,-0.219877320861101,"JS","GOM"
"SL18-NC-10-MG2","SL18-NC-10-MG2",-0.0897967152595679,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.30692887197587e-06,NA,"Ne60",1.30692887197587e-06,-0.0897967152595679,5.90300688222464e-08,-0.19471608119041,"NC","GOM"
"SL18-OI-11-MG3","SL18-OI-11-MG3",0.0868067783430077,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00203148712450577,NA,"Ne60",0.00203148712450577,0.0868067783430077,3.87104313653749e-08,-0.0851056061329246,"OI","GOM"
"SL18-OI-18-MG3","SL18-OI-18-MG3",0.0216993041507177,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000284745721806248,NA,"Ne60",0.000284745721806248,0.0216993041507177,1.66153050424964e-07,-0.0663773544470712,"OI","GOM"
"SL18-NC-15-MG3","SL18-NC-15-MG3",-0.0858894903688023,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,3.39572777162978e-06,NA,"Ne60",3.39572777162978e-06,-0.0858894903688023,0.0102889087337263,0.0511770704705939,"NC","GOM"
"SL18-NC-5-MG3","SL18-NC-5-MG3",-0.0340992709168683,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0013599480985333,NA,"Ne60",0.0013599480985333,-0.0340992709168683,3.26891782395641e-08,-0.233838565380704,"NC","GOM"
"SL18-NC-12-MG3","SL18-NC-12-MG3",-0.127314102661412,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,4.03784675264142e-07,NA,"Ne60",4.03784675264142e-07,-0.127314102661412,1.30093587353688e-07,-0.143043847032633,"NC","GOM"
"SL18-CC-1-MG2","SL18-CC-1-MG2",-0.0883269330099618,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,4.17332779121949e-07,NA,"Ne60",4.17332779121949e-07,-0.0883269330099618,8.28655157558414e-08,-0.0714356717840851,"CC","GOM"
"SL18-CC-2-MG5","SL18-CC-2-MG5",0.0450755978301733,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00574387147582477,NA,"Ne60",0.00574387147582477,0.0450755978301733,0.0165115363709507,0.189299731753791,"CC","GOM"
"SL18-OI-7-MG3","SL18-OI-7-MG3",0.106856689762884,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0120777748219535,NA,"Ne60",0.0120777748219535,0.106856689762884,0.0209487132054741,0.187004384202217,"OI","GOM"
"SL18-NC-8-MG2","SL18-NC-8-MG2",-0.293846000722343,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,7.85143332432037e-08,NA,"Ne60",7.85143332432037e-08,-0.293846000722343,5.52344740830127e-08,-0.21660038524289,"NC","GOM"
"SL18-OI-5-MG3","SL18-OI-5-MG3",-0.0354592756917909,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,1.01727749664411e-06,NA,"Ne60",1.01727749664411e-06,-0.0354592756917909,4.50602287466972e-08,-0.131692034342205,"OI","GOM"
"SL18-NC-2-MG2","SL18-NC-2-MG2",0.139757083648202,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.0143638205813228,NA,"Ne60",0.0143638205813228,0.139757083648202,0.0115960067915892,0.142315302312004,"NC","GOM"
"SL18-CC-6-MG11","SL18-CC-6-MG11",-0.0520716892607141,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00223846712626779,NA,"Ne60",0.00223846712626779,-0.0520716892607141,9.54368589842314e-07,-0.0584014883093959,"CC","GOM"
"SL18-NL-3-MG1","SL18-NL-3-MG1",-0.0561546947023483,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.000275787428057254,NA,"Ne60",0.000275787428057254,-0.0561546947023483,1.80004636280396e-07,-0.09270775647599,"NL","GOM"
"SL18-OD-3-MG3","SL18-OD-3-MG3",-0.0539489179664335,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00125116480567843,NA,"Ne60",0.00125116480567843,-0.0539489179664335,2.32162018551812e-05,-0.0926424757316851,"OD","GOM"
"SL18-OD-5-MG2","SL18-OD-5-MG2",-0.0720493048797417,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,7.16620530948394e-06,NA,"Ne60",7.16620530948394e-06,-0.0720493048797417,3.23740190189289e-07,-0.0872670251218134,"OD","GOM"
"SL18-OD-10-MG3","SL18-OD-10-MG3",-0.00597637815143634,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,3.05911343471763e-06,NA,"Ne60",3.05911343471763e-06,-0.00597637815143634,1.7670635959671e-06,-0.028549531301299,"OD","GOM"
"SL18-JS-6-FG3","SL18-JS-6-FG3",0.109614303894825,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.29482581545029e-07,NA,"Ne60",5.29482581545029e-07,0.109614303894825,1.50429068548969e-07,0.100805804866209,"JS","GOM"
"SL18-JS-9-FG2","SL18-JS-9-FG2",-0.20307936243945,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.30490235723282e-07,NA,"Ne60",1.30490235723282e-07,-0.20307936243945,4.81359368595947e-08,-0.181759966586612,"JS","GOM"
"SL18-NL-2-FG2","SL18-NL-2-FG2",-0.164022360884679,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,1.48945775408218e-07,NA,"Ne60",1.48945775408218e-07,-0.164022360884679,1.17650745127986e-07,-0.0972314759779668,"NL","GOM"
"SL18-NL-6-FG2","SL18-NL-6-FG2",-0.0968529829307177,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,2.8076062327166e-07,NA,"Ne60",2.8076062327166e-07,-0.0968529829307177,8.12657029643234e-08,-0.0190631733298665,"NL","GOM"
"SL18-NL-7-FG3","SL18-NL-7-FG3",-0.0949892191608541,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,0.00171769802873927,NA,"Ne60",0.00171769802873927,-0.0949892191608541,0.000440630054854507,-0.108621752956007,"NL","GOM"
"SL18-LD-3-FG3","SL18-LD-3-FG3",-0.0350053691130592,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.51653592460758e-07,NA,"Ne60",5.51653592460758e-07,-0.0350053691130592,1.81596273096197e-07,-0.0771179338211255,"LD","GOM"
"SL18-CC-7-MG2","SL18-CC-7-MG2",0.028800432958898,"male",1,"missing",TRUE,1,"missing.Age1.male",0.0023696682464455,0,0,0.00443533705237288,NA,"Ne60",0.00443533705237288,0.028800432958898,0.00389709783302375,0.0906081143738526,"CC","GOM"
"SL18-JS-11-FG4","SL18-JS-11-FG4",-0.0870136739560962,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00257731958762887,0,0,5.65160893200109e-07,NA,"Ne60",5.65160893200109e-07,-0.0870136739560962,1.51894237923161e-07,-0.111092067788143,"JS","GOM"
