"","DWpM","WWpM","PDW","BD"
"SL18-NL-10-MG2",-0.0329334605442324,-0.130048086054114,-0.0209737900720319,0.0308345712832136
"SL18-NL-2-MG3",-0.0341794513586168,-0.0857702263074172,-0.0157449074177767,-11.0211412830291
"SL18-SF-13-MG3",-0.0177168027597517,-0.110446475735712,0.1327299291112,-6.73294767870312
"SL18-OI-6-MG2",0.0407329214679933,0.132559046435739,0.160759034857791,-12.2913592551143
"SL18-OI-15-MG2",0.0810229707901778,0.21757507436353,0.0204567700631678,13.7886243494825
"SL18-SF-17-MG3",0.00845654746129313,0.013958147325616,0.0298667433416798,-14.4692810803792
"SL18-NL-7-MG1",-0.0486553918638935,-0.206675698257643,0.0216010964021265,-29.8332582895635
"SL18-SF-13-MG1",0.0461356366925369,0.147525103312833,0.045221754601059,13.5052381857558
"SA18-CB-2-MG2",0.0311000787854732,0.0825064006018208,-0.0183898693269731,5.73411596229275
"SL18-NL-2-MG1",-0.0781873634302935,-0.20931670705547,0.00430230386561573,-11.8026907201331
"SL18-CC-1-MG3",0.0457844932463695,0.137579014308707,0.0193579182533208,-2.64756464735353
"SL18-NC-10-MG3",-0.0641353053021799,-0.15701177773662,-0.159975645204166,-6.70226873836009
"SA18-CB-7-MG3",0.109653114233378,0.24933267073678,0.0424860692866861,12.2044933954156
"SL18-OI-14-MG1",0.0242035773473477,0.0113825334381134,0.026979616906804,-22.1378423014853
"SL18-CC-3-MG1",0.043580720996621,0.0673279134872587,-0.0114002264536502,-2.23905238475853
"SL18-CC-4-MG11",-0.0150573938480795,-0.0521720395042337,-0.0268410877021001,-9.96621416202763
"SL18-JS-5-MG3",-0.00334264676465016,0.0265612229797156,-0.0809049256987664,-3.73137431259701
"SL18-JS-9-MG1",-0.0612136128997881,-0.196491958942141,-0.0112247329534238,-13.3732005638045
"SL18-NC-1-MG1",-0.0499199689118112,-0.133875847772322,-0.034319236415912,-6.83223593752556
"SA18-CB-1-MG12",-0.00627598827089738,-0.0601923087207424,-0.00345646162119942,-3.99216943193976
"SL18-JS-5-MG2",-0.0383874353936763,-0.0578557099251729,-0.145864492713844,0.603258876285237
"SA18-CB-10-MG3",0.0880174602366676,0.152664010173865,0.0328577769461648,15.2196580661877
"SL18-JS-6-MG3",0.0504508273817432,0.174548961667802,0.142426558570456,-3.68790843337257
"SL18-LD-2-MG2",-0.0447587941788418,-0.180056085646882,0.221467291630055,-29.0189626664686
"SL18-JS-6-MG2",0.0454233174341184,0.171384289595938,0.125968313658213,0.322069775198381
"SL18-OI-2-MG2",-0.0345636267173154,-0.0865023832238095,0.0827561504395014,0.922833342058055
"SL18-JS-19-MG2",-0.0416039617077295,-0.0704658514070333,-0.0296209147489558,-18.6263046217734
"SL18-OD-6-MG2",-0.03504134086995,-0.0919470260249267,0.0253884511731787,-2.43013459631415
"SL18-NC-15-MG1",-0.0352824386769928,-0.0601270451423133,-0.0314114108325209,24.5700167108777
"SA18-CB-4-MG2",0.0632037313640279,0.122721950789486,-0.0184600999990227,2.02316201244393
"SL18-OD-6-MG1",-0.0000842118611206641,0.0341208100058817,0.00795865336524137,4.51057331932911
"SA18-CB-1-MG13",0.0368821829531016,0.0935337904432641,0.0187040593173502,3.88158648410436
"SL18-OI-4-MG3",-0.0275494176989106,-0.0906840776523583,0.079022571497289,6.01767804667452
"SL18-NL-5-MG2",-0.0207335780188881,-0.0979639825108817,-0.0329929073824764,3.25798426931221
"SL18-NC-9-MG2",0.00454996727839644,0.0528581387336652,0.0201373319702673,7.40993041836593
