"","crossID","Order_1","Year","plotNo","Region","plotNo_Numeric","date","GrowDays","Paint2Plant","femaPar","femaParLoc","malePar","maleParLoc","Crosses","CrossLoc","PlantingDens","development","line","position","block","PhotoScore","wetWgtPlot","lengthPlot","wetWgtPerM","percDryWgt","dryWgtPerM","AshFreedryWgtPerM","Ash.Free..","densityBlades","Carbon..Celignis.","Hydrogen..Celignis.","Nitrogen..Celignis.","Sulphur..Celignis.","Oxygen..Celignis.","Ash..Celignis.","Ash..WHOI.","Moisture","HHV","LHV","Total.Sugars","Mannuronic","Guluronic","Glucuronic","Mannitol","Fucose","Glucan","Xylan","Mannan","Galactan","B11","Na23","Mg26","Al27","P31","S34","K39","Ca44","Fe54","Mn55","Co59","Ni60","Cu63","Zn66","As75","Se78","Rb85","Sr88","Mo98","Cd111","C..UCONN.","N..UCONN.","C.N..UCONN.","Ash","C_N1","C_N_Combine","AshFDwPM","popChk","withinLoc","isSelf"
"615","SL19-UCONN-S93",563,"2020","2020_93","GOM","93","6_9_2020","185",NA,"SL18-CC-1-FG2","CC","SL18-NC-11-MG2","NC","SL18-CC-1-FG2xSL18-NC-11-MG2","CC X NC",3,1,"2",40,"7",3,2.42,0.94,2.58,11.07,0.285495162,NA,NA,170,NA,NA,NA,NA,NA,NA,44.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.25,NA,NA,0.159225345,"ES","0","0"
"616","SL19-UCONN-S95",565,"2020","2020_95","GOM","95","6_9_2020","185",NA,"SL18-CC-12-FG3","CC","SL18-NC-11-MG2","NC","SL18-CC-12-FG3xSL18-NC-11-MG2","CC X NC",3,1,"2",42,"7",3,2.08,0.93,2.24,11.56,0.259227887,NA,NA,190,NA,NA,NA,NA,NA,NA,37.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.69,NA,NA,0.1613480064,"ES","0","0"
"409","SL19-UCONN-S96",566,"2020","2020_96","GOM","96","6_9_2020","185",NA,"SA18-CB-7-FG1","CB","SL18-LD-1-MG1","LD","SA18-CB-7-FG1xSL18-LD-1-MG1","CB X LD",3,1,"2",43,"8",2,1.66,0.915,1.81,14.42,0.260960484,NA,NA,60,NA,NA,NA,NA,NA,NA,34.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.87,NA,NA,0.1699906026,"ES","0","0"
"410","SL19-UCONN-S99",569,"2020","2020_99","GOM","99","6_9_2020","185",NA,"SL18-NC-10-FG3","NC","SA18-CB-3-MG2","CB","SL18-NC-10-FG3xSA18-CB-3-MG2","NC X CB",1,1,"2",46,"8",2,0.61,1.01,0.6,0.56,0.003396366,NA,NA,130,NA,NA,NA,NA,NA,NA,42.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.44,NA,NA,0.001934016,"ES","0","0"
"424","Check",589,"2020","Z3-A","GOM","C3-A","6_9_2020","185",NA,"SL18-OI-15-FG","OI","SL18-ME-MG1","ME","SL18-OI-15-FGxSL18-ME-MG1","OI X ME",NA,NA,"1",2,"1",3,2.54,0.82,3.1,13.68,0.424155947,0.270144923,63.69,60,NA,NA,NA,NA,NA,36.31,NA,NA,NA,NA,38.5,6.51,4.69,0.67,15.13,0.9,9.1,0.18,0.49,0.82,153.7555438,29577.4378,11845.34385,73.18312878,2434.432124,11305.08942,74835.04926,9835.7564,280.2679867,4.953276755,0.084612868,0.322965561,1.427164049,59.94736043,34.13858554,0.049080561,21.55606547,830.4992564,0.214662955,0.52927485,23.64,1.34,17.64,36.31,NA,17.64,0.270096552,"Z3","0","0"
"448","Check",590,"2020","Z3-B","GOM","C3-B","6_9_2020","185",NA,"SL18-OI-15-FG","OI","SL18-ME-MG1","ME","SL18-OI-15-FGxSL18-ME-MG1","OI X ME",NA,NA,"1",17,"3",3,2.09,1.06,1.97,10.99,0.216209429,0.127909498,59.16,90,NA,NA,NA,NA,NA,40.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.67,1.45,16.32,40.84,NA,16.32,0.1280831748,"Z3","0","0"
"439","Check",591,"2020","Z3-C","GOM","C3-C","6_9_2020","185",NA,"SL18-OI-15-FG","OI","SL18-ME-MG1","ME","SL18-OI-15-FGxSL18-ME-MG1","OI X ME",NA,NA,"1",33,"6",3,3.51,1.08,3.25,13.57,0.441624815,0.266608901,60.37,130,NA,NA,NA,NA,NA,39.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.71,1.4,17.65,39.63,NA,17.65,0.2662467925,"Z3","0","0"
"441","Check",592,"2020","Z3-D","GOM","C3-D","6_9_2020","185",NA,"SL18-OI-15-FG","OI","SL18-ME-MG1","ME","SL18-OI-15-FGxSL18-ME-MG1","OI X ME",NA,NA,"2",39,"7",3,3.9,0.992,3.93,11.77,0.462943058,0.279015781,60.27,130,NA,NA,NA,NA,NA,39.73,NA,NA,NA,NA,47.55,8.29,6.02,0.83,17.78,0.86,12.38,0.17,0.37,0.83,203.695096,23239.53439,9659.502505,186.7597342,2555.048723,10202.01622,76346.38753,9551.542758,245.2372349,4.797176545,0.084791797,0.217795691,1.098202246,43.39877942,33.36452187,0.058741037,20.90720884,723.9270336,0.172674024,0.466932143,24.84,1.4,17.74,39.73,NA,17.74,0.2787855147,"Z3","0","0"
"517","Check",593,"2020","Z3-E","GOM","C3-E","6_9_2020","185",NA,"SL18-OI-15-FG","OI","SL18-ME-MG1","ME","SL18-OI-15-FGxSL18-ME-MG1","OI X ME",NA,NA,"3",12,"2",3,2.25,1.02,2.2,11.39,0.251174836,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.92,1.23,20.26,NA,NA,20.26,NA,"Z3","0","0"
"453","Check",594,"2020","Z3-F","GOM","C3-F","6_9_2020","185",NA,"SL18-OI-15-FG","OI","SL18-ME-MG1","ME","SL18-OI-15-FGxSL18-ME-MG1","OI X ME",NA,NA,"3",23,"4",3,1.05,0.98,1.07,8.37,0.089811911,0.052306457,58.24,70,NA,NA,NA,NA,NA,41.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.49,1.48,15.87,41.76,NA,15.87,0.0521591616,"Z3","0","0"
"332","Check",596,"2020","Z3-H","GOM","C3-H","6_9_2020","185",NA,"SL18-OI-15-FG","OI","SL18-ME-MG1","ME","SL18-OI-15-FGxSL18-ME-MG1","OI X ME",NA,NA,"4",46,"8",2,1.73,0.99,1.75,13.79,0.241059201,0.150710212,62.52,60,NA,NA,NA,NA,NA,37.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.33,1.15,22.9,37.48,NA,22.9,0.15087639,"Z3","0","0"
"315","Check",597,"2020","Z3-I","GOM","C3-I","6_9_2020","185",NA,"SL18-OI-15-FG","OI","SL18-ME-MG1","ME","SL18-OI-15-FGxSL18-ME-MG1","OI X ME",NA,NA,"4",60,"10",2,1.37,0.94,1.46,14.71,0.215019677,0.145052274,67.46,80,NA,NA,NA,NA,NA,32.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.91,1.04,25.88,32.54,NA,25.88,0.1448811436,"Z3","0","0"
"423","Check",598,"2020","Z3-J","GOM","C3-J","6_9_2020","185",NA,"SL18-OI-15-FG","OI","SL18-ME-MG1","ME","SL18-OI-15-FGxSL18-ME-MG1","OI X ME",NA,NA,"5",29,"5",3,1.83,1,1.83,12.41,0.227034897,0.14468934,63.73,70,NA,NA,NA,NA,NA,36.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.38,1.3,19.52,36.27,NA,19.52,0.1447327419,"Z3","0","0"
"418","Check",599,"2020","Z3-K","GOM","C3-K","6_9_2020","185",NA,"SL18-OI-15-FG","OI","SL18-ME-MG1","ME","SL18-OI-15-FGxSL18-ME-MG1","OI X ME",NA,NA,"5",62,"11",3,3.04,0.87,3.49,9.52,0.332689925,0.220074385,66.15,130,NA,NA,NA,NA,NA,33.85,NA,NA,NA,NA,46.39,8.53,5.9,0.66,20.16,0.9,8.4,0.21,0.47,1.17,143.0835775,20844.16581,9279.306777,216.0275797,2335.496208,9207.682795,84686.35617,10161.31245,576.8111743,8.174340718,0.175709616,0.431946598,1.55636502,78.29405807,31.45633145,0.063112906,24.50212903,827.7750579,0.20079448,0.351850874,24.76,1.29,19.19,33.85,NA,19.19,0.219782052,"Z3","0","0"
"308","Check",603,"2020","Z4-D","GOM","C4-D","6_9_2020","185",NA,"SL18-NL-7-FG3","NL","SL18-OI-15-MG3","OI","SL18-NL-7-FG3xSL18-OI-15-MG3","NL X OI",NA,NA,"2",14,"3",2,0.91,1.04,0.87,16.34,0.142536546,0.101200948,71,60,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,55.05,10.37,6.49,0.7,22.55,0.62,12.91,0.19,0.46,0.7,142.6784384,24511.30237,10016.17146,37.07086972,1958.888006,6827.861197,45900.20027,7861.886659,157.9151604,3.273642733,0.053642691,0.179334314,0.688466206,37.84705324,28.54845795,0.026824536,13.84858815,653.1524983,0.156583274,0.471525718,NA,NA,NA,29,NA,NA,0.10093218,"Z4","0","0"
"354","Check",604,"2020","Z4-E","GOM","C4-E","6_9_2020","185",NA,"SL18-NL-7-FG3","NL","SL18-OI-15-MG3","OI","SL18-NL-7-FG3xSL18-OI-15-MG3","NL X OI",NA,NA,"2",19,"4",2,0.19,0.9625,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Z4","0","0"
"323","Check",605,"2020","Z4-F","GOM","C4-F","6_9_2020","185",NA,"SL18-NL-7-FG3","NL","SL18-OI-15-MG3","OI","SL18-NL-7-FG3xSL18-OI-15-MG3","NL X OI",NA,NA,"2",31,"6",2,0.6,1.015,0.59,12.48,0.073658425,0.04734027,64.27,70,NA,NA,NA,NA,NA,35.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.96,0.96,27.04,35.73,NA,27.04,0.0473232864,"Z4","0","0"
"324","Check",606,"2020","Z4-G","GOM","C4-G","6_9_2020","185",NA,"SL18-NL-7-FG3","NL","SL18-OI-15-MG3","OI","SL18-NL-7-FG3xSL18-OI-15-MG3","NL X OI",NA,NA,"3",44,"8",2,0.6,1.07,0.56,11.37,0.063229542,0.040460584,63.99,100,NA,NA,NA,NA,NA,36.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.91,1.17,21.29,36.01,NA,21.29,0.0407437128,"Z4","0","0"
"342","Check",607,"2020","Z4-H","GOM","C4-H","6_9_2020","185",NA,"SL18-NL-7-FG3","NL","SL18-OI-15-MG3","OI","SL18-NL-7-FG3xSL18-OI-15-MG3","NL X OI",NA,NA,"4",3,"1",2,0.57,1.058,0.53,13.06,0.069875947,0.041506313,59.4,30,NA,NA,NA,NA,NA,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.88,1.32,18.85,40.6,NA,18.85,0.041115492,"Z4","0","0"
"328","Check",608,"2020","Z4-I","GOM","C4-I","6_9_2020","185",NA,"SL18-NL-7-FG3","NL","SL18-OI-15-MG3","OI","SL18-NL-7-FG3xSL18-OI-15-MG3","NL X OI",NA,NA,"4",7,"2",2,0.67,1.01,0.66,12.05,0.079846029,0.050342921,63.05,20,NA,NA,NA,NA,NA,36.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.73,1.41,18.25,36.95,NA,18.25,0.050143665,"Z4","0","0"
