"","DWpM","WWpM","PDW","BDns","BLen","BMax","BThk","SLen","SDia"
"SL18-CC-6-FG3xSL18-OI-14-MG2",-0.000219027916323328,-0.032543843561825,-0.027939145854804,-2.12674722800639,-0.058683065949629,-0.0387519582493111,-0.00608105102905472,-0.0929149804979091,0.0671864306502864
"SL18-NC-12-FG2xSA18-CB-3-MG1",-0.0219007539573243,-0.317774809662352,0.00487157957604871,1.1936789999904,-0.116634229983429,0.185179573995078,0.0731919293310713,0.278139700256198,0.0731702094709165
"SL18-CC-3-FG3xSL18-OD-6-MG3",0.0632574556643205,0.976752122851738,-0.193116100779547,9.23335241261462,0.33360094741064,0.148203411133032,0.103279680561812,0.288491830046403,0.258492892133199
"SL18-CC-6-FG2xSL18-OI-14-MG1",0.0496034193519699,0.479826657425822,0.124114947943082,0.82447537354915,-0.16248108588884,-0.256710723253531,-0.0257382748803445,-0.279222359463976,-0.228439365630795
"SL18-JS-19-FG3xSA18-CB-3-MG2",-0.015479141679926,-0.154460960800139,-0.110182653852646,-2.36879566760347,0.131681384384658,-0.143418847784371,-0.0161623195904398,0.081175574995415,0.0184601475589569
"SL18-NC-12-FG2xSL18-NL-5-MG2",-0.0385871522267411,-0.471434630203071,-0.031418842532852,-2.46991737394344,-0.209484968967264,0.0759475572911816,0.0394037129422541,-0.0629312199187263,-0.0821867591723562
"SL18-JS-5-FG1xSA18-CB-1-MG12",-0.0371844996631082,-0.403503713715482,-0.21475045864306,6.70961492208563,0.021162931140554,0.0605598482751428,0.0354318195947997,-0.668999445418093,-0.0725320282294576
"SL18-JS-16-FG3xSA18-CB-4-MG3",0.00165863682444862,0.0304882233486494,0.03747407298938,8.67051547504016,0.573468843912162,0.0685663023513376,0.158405099295816,0.864941224164154,0.405502368245642
"SL18-OI-4-FG2xSA18-CB-7-MG2",0.0257493932411823,0.300409097492138,0.0032742032008658,1.67838311178356,-0.0019016282237163,0.248896543146323,0.0184520560725453,0.600571866098562,0.297537952233598
"SL18-NC-1-FG1xSL18-NC-12-MG3",-0.0318328188496292,-0.391516567023613,-0.0708777437350861,0.479064147770511,0.157638665097549,0.168038128442068,0.0495237515395851,0.172949777745735,0.108333812295402
"SL18-NC-15-FG3xSL18-CC-1-MG2",-0.00426907968789553,-0.0851118228312831,0.0213871380940763,-1.19859537858187,0.297679166009302,-0.0480421631616184,0.00699034579271526,-0.0609321755341835,-0.0318288632605158
"SL18-SF-17-FG2xSL18-NC-12-MG1",-0.0222899218893238,-0.290067943827074,-0.0250409847259482,-4.11045411963505,-0.0687754597113845,0.12061440597742,-0.0013785377907995,0.0491061009239563,0.0505248909997312
"SL18-LL-9-FG2xSA18-CB-5-MG3",0.0144906135446518,0.133677630978941,0.0272824506330025,5.11812267277428,-0.050014851221537,0.00634670473650088,0.00619649063951622,0.360621256207976,0.133722489300398
"SL18-SF-17-FG2xSA18-CB-7-MG3",0.0540926029284859,0.563283896633886,0.0760658819345319,6.37917341109167,0.0512692122912893,0.256055893406567,0.00487464893821353,0.431995919722265,0.236273596380412
"SA18-CB-4-FG6xSL18-JS-6-MG3",0.0452397619761613,0.47374788925004,0.0696670975038499,18.8361826196812,0.114326131855511,-0.00713766783716145,0.138859244390189,0.407099992102596,0.199439110347186
"SL18-CC-3-FG1xSL18-JS-11-MG2",0.082973420088362,1.18642265579238,-0.174818299235737,5.32418307868334,-0.61451400307842,-0.24577515412031,-0.0663043496181894,-1.13885896554342,-0.557330661531274
"SA18-CB-5-FG6xSL18-CC-6-MG2",0.0326656952979767,0.337276208303169,0.0392133805985102,0.645363854673958,-0.0377497697694499,-0.130745096846661,-0.0218166658221662,0.161418079985054,-0.0208160237611471
