"","AshFDwPM","AshOnly","DWpM","WWP","PDW","BD"
"SL18-TI-6-MG3",-0.0000000000000000228606225038097,0.000000000000000811464613336732,-0.0000000000000000962560146510045,0.00000000000000000934917458874416,-0.000000000000000840985142559464,-0.0000000000000681822143187481
"SL18-CC-1-MG11",-0.00463878974881144,1.69137171509712,-0.00286168845308643,0.0199832165405653,0.048071203457872,6.22458753653089
"SL18-CC-2-MG6",0.0806443656756068,0.51025551910227,0.111333890904944,0.371428513076847,-0.142696156044597,10.9111174262065
"SL18-CC-9-MG3",0.0135798885701873,0.38435516359726,0.00571716821109702,0.0407738253981301,-0.0786342374711623,1.88879643069793
"SL18-CC-11-MG6",0.137817488487713,0.735363309032272,0.1852535615858,0.636869027725216,-0.176006788436325,72.3035380931262
"SL18-NL-5-MG3",-0.0103692592297904,0.652213292788169,-0.0498403061878271,-0.272192864525804,-0.04026795789083,-11.75717886947
"SL18-OI-17-MG3",0.0504173413117849,-0.450602548080171,0.0220046329623688,0.0156325269645838,-0.030991983040786,-11.3131679718306
"SL18-OI-18-MG4",-0.0102200610084897,-0.29478835400258,-0.0248433844675564,-0.132665630877245,0.274024017080894,-53.0425087500522
"SL18-FW-14-FG1",-0.00642216950256962,-0.947837987953688,0.0580695872182401,0.167867449132028,0.0247947650364256,21.4802396177132
"SL18-FI-1-FG2",-0.00961774640715051,-1.17306157247839,0.0563160867423282,0.186415117948586,-0.00372200747263612,28.1986709472939
"SA18-CB-1-FG2",0.0547895111268169,-0.634715645927652,0.0395139706016694,0.115081366415605,-0.0115196818428631,0.907481077317108
"SL18-NC-15-FG2",-0.0210214647834594,0.729501220390835,-0.0187927198425578,0.00833617368574951,-0.103732122650633,65.2526908740196
"SL18-OD-3-FG2",-0.0355302798225999,0.411092408936746,-0.0564640022722741,-0.156264746338919,-0.0062040846920281,-10.4485162570402
"SL18-OI-9-FG2",0.0159505373771044,-0.657889350107088,-0.000602560519238557,-0.0295884195380509,0.103126668520588,13.4854615963585
"SL18-OI-15-FG3",0.0730692600942083,0.23510250916154,0.0873382923568755,0.334466775509242,0.0734720468745016,47.9374835228298
"SL18-BL-18-FG11",-0.0188300171533116,-0.60630690032571,0.0209666660092512,0.0939877004075993,-0.00943155992768275,17.683694538164
"SL18-FI-2-FG1",-0.0176431009822695,-1.0578381903367,0.0486633929566478,0.164420768920553,-0.00381745885854771,21.0151924692841
"SL18-JS-6-FG2",0.0912599525822486,0.360078543590021,0.154647202022523,0.295620783927589,0.557620239405157,-11.7426601712692
"SL18-JS-19-FG5",-0.0859872558495443,0.0714071472462377,-0.119712179905094,-0.284353867214194,-0.0450738302407164,-46.5233714331275
"SL18-NC-15-FG1",-0.0210214647834599,0.729501220390831,-0.0187927198425587,0.00833617368574648,-0.103732122650633,65.2526908740198
"SL18-FW-21-FG2",-0.0126546273641041,-0.426384102061097,0.0356307697392154,0.126269941907622,-0.00719020185528169,18.6990940807104
"SL18-FW-21-FG1",-0.0126546273641034,-0.426384102061095,0.0356307697392158,0.126269941907622,-0.00719020185528131,18.6990940807103
"SL18-OD-1-MG4",-0.0000000000000000880651375783309,0.0000000000000021577705028687,-0.000000000000000252163709565323,-0.00000000000000100837593367877,0.000000000000000288025794499149,-0.0000000000000813564279274433
"SL18-OD-3-FG4",-0.0355302798225997,0.411092408936747,-0.0564640022722739,-0.156264746338918,-0.00620408469202863,-10.4485162570401
"SL18-OD-4-FG4",0.000000000000000135291541208546,0.000000000000000482241493053525,0.000000000000000259242051502775,0.000000000000000949029195111674,-0.000000000000000200628696226228,-0.0000000000000457319543201601
"SL19-LR-5-FG1",0.0000000000000000748145610314049,0.00000000000000044836141455437,0.000000000000000118115894311333,0.000000000000000182504587994231,-0.0000000000000000460834000917869,0.0000000000000654605330876019
"SL18-FW-21-FG4",-0.0126546273641041,-0.426384102061098,0.035630769739215,0.12626994190762,-0.00719020185528213,18.6990940807105
"SL18-TI-3-FG4",-0.011616457938648,-0.7302990841299,0.0240891082714212,0.0788886606236026,0.00635181941857929,13.9157590631063
"SL18-TI-3-FG5",-0.0116164579386476,-0.730299084129898,0.0240891082714218,0.0788886606236037,0.00635181941858094,13.9157590631063
"SL18-TI-3-FG6",-0.0116164579386475,-0.730299084129898,0.0240891082714221,0.0788886606236056,0.00635181941858104,13.9157590631064
"SL19-LR-5-FG2",0.0000000000000000121560437160846,-0.00000000000000115633775132671,-0.0000000000000000733579805861552,-0.0000000000000000607379183038176,-0.0000000000000000365346016119355,-0.000000000000150852861871547
