"","testing","Crosses","yBLUE","yHat","popChk","Year"
"81",81,"SL18-LD-3-FG1xSL18-NL-9-MG1",-0.369977851143756,0.0535301052422954,"ES",2019
"82",82,"SL18-LD-3-FG1xSL18-SF-19-MG2",-0.27870523882005,0.235314541254337,"ES",2019
"83",83,"SL18-LD-3-FG2xSA18-CB-2-MG3",-0.149400500441522,0.158534427225936,"ES",2019
"84",84,"SL18-LD-3-FG2xSL18-LL-9-MG2",-0.258965216753327,0.17312708278763,"ES",2019
"85",85,"SL18-LD-3-FG2xSL18-SF-17-MG3",-0.316855275794111,0.117887401985465,"ES",2019
"86",86,"SL18-LD-4-FG1xSA18-CB-2-MG1",-0.285582663470404,0.218359279176819,"ES",2019
"87",87,"SL18-LD-4-FG1xSL18-NL-3-MG2",-0.353279376459376,0.131765644267332,"ES",2019
"88",88,"SL18-LD-4-FG2xSL18-LL-9-MG1",-0.294397708892698,0.14104176527263,"ES",2019
"89",89,"SL18-LD-4-FG2xSL18-SF-15-MG2",-0.191852484245286,0.248655840210241,"ES",2019
"90",90,"SL18-LD-4-FG3xSL18-SF-17-MG1",-0.235254665165115,0.165462251825165,"ES",2019
"91",91,"SL18-LD-5-FG1xSA18-CB-10-MG1",-0.199400500441523,0.154561853925823,"ES",2019
"92",92,"SA18-CB-7-FG1xSL18-LL-9-MG3",-0.0400000000000033,0.310873600683826,"ES",2019
"93",93,"SL18-LD-9-FG2xSL18-SF-13-MG3",-0.295254665165113,0.115068544249585,"ES",2019
"94",94,"SL18-LD-9-FG3xSL18-NL-7-MG1",-0.25871710014981,0.153478565140048,"ES",2019
"95",95,"SL18-LD-9-FG3xSL18-SF-17-MG1",-0.163122575349649,0.260358103325221,"ES",2019
"96",96,"SL18-LL-9-FG3xSL18-NL-9-MG1",-0.324437302176354,0.00686541664334106,"ES",2019
"97",97,"SL18-NL-10-FG1xSA18-CB-4-MG3",-0.215602629117155,0.268070126939256,"ES",2019
"98",98,"SL18-NL-10-FG1xSL18-LD-2-MG1",-0.379568824871162,0.142667341731558,"ES",2019
