"","Indiv","Trait","Sex","Born","Breed","isCandidate","Age","Class","c0","c1","lb","oc","ub","Ne","oc_using_AshFDWpM","AshFDWpM","oc_using_DWpM","DWpM"
"SL18-CC-8-MG2","SL18-CC-8-MG2",-0.139823145823798,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.06107338242142e-08,NA,"Ne60",7.06107338242142e-08,-0.139823145823798,1.76876978442147e-08,-0.0830494879906481
"SL18-OI-9-MG2","SL18-OI-9-MG2",-0.0169032786259903,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,2.31310113379451e-06,NA,"Ne60",2.31310113379451e-06,-0.0169032786259903,2.53315293722536e-08,-0.0624564546417392
"SL18-LD-2-MG4","SL18-LD-2-MG4",0.0354189838260694,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00152500519034049,NA,"Ne60",0.00152500519034049,0.0354189838260694,0.00222626758885711,0.00951484608046079
"SL18-NC-9-MG1","SL18-NC-9-MG1",-0.0621970925585764,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.65799419206629e-07,NA,"Ne60",7.65799419206629e-07,-0.0621970925585764,0.00103209072073085,-0.0501292770526488
"SL18-NC-5-MG1","SL18-NC-5-MG1",-0.0340993101431209,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000913419244227096,NA,"Ne60",0.000913419244227096,-0.0340993101431209,1.94838725189375e-08,-0.200190176766253
"SL18-OI-16-MG3","SL18-OI-16-MG3",-0.151348063961654,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,6.58181420757141e-08,NA,"Ne60",6.58181420757141e-08,-0.151348063961654,1.75401652709493e-08,-0.155983371918423
"SL18-OI-15-MG3","SL18-OI-15-MG3",0.0737301931160773,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000382197458302127,NA,"Ne60",0.000382197458302127,0.0737301931160773,3.1676525632477e-08,0.030345428157314
"SL18-NC-2-MG3","SL18-NC-2-MG3",0.0909266189432324,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00376586819220764,NA,"Ne60",0.00376586819220764,0.0909266189432324,0.00641361717738758,0.133584162459874
"SL18-CC-11-MG5","SL18-CC-11-MG5",0.0999451804810866,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00564229095019115,NA,"Ne60",0.00564229095019115,0.0999451804810866,0.0084124442133631,0.249219176681736
"SL18-JS-9-MG3","SL18-JS-9-MG3",-0.272680253441447,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,6.26536062697202e-08,NA,"Ne60",6.26536062697202e-08,-0.272680253441447,2.19514306035488e-08,-0.219877320861101
"SL18-NC-10-MG2","SL18-NC-10-MG2",-0.0897967152595679,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.92199790885227e-05,NA,"Ne60",9.92199790885227e-05,-0.0897967152595679,4.22086251166285e-08,-0.19471608119041
"SL18-OI-11-MG3","SL18-OI-11-MG3",0.0868067783430077,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000197046053715937,NA,"Ne60",0.000197046053715937,0.0868067783430077,1.10351270675006e-08,-0.0851056061329246
"SL18-OI-18-MG3","SL18-OI-18-MG3",0.0216993041507177,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.62210607439909e-05,NA,"Ne60",7.62210607439909e-05,0.0216993041507177,4.46547835890227e-08,-0.0663773544470712
"SL18-NC-15-MG3","SL18-NC-15-MG3",-0.0858894903688023,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,6.9692742076787e-06,NA,"Ne60",6.9692742076787e-06,-0.0858894903688023,0.00704741944312521,0.0511770704705939
"SL18-NC-5-MG3","SL18-NC-5-MG3",-0.0340992709168683,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000913411277706233,NA,"Ne60",0.000913411277706233,-0.0340992709168683,1.40357252425029e-08,-0.233838565380704
"SL18-NC-12-MG3","SL18-NC-12-MG3",-0.127314102661412,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.69498719919607e-07,NA,"Ne60",1.69498719919607e-07,-0.127314102661412,3.64276854139568e-08,-0.143043847032633
"SL18-CC-1-MG2","SL18-CC-1-MG2",-0.0883269330099618,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.12577435123314e-07,NA,"Ne60",1.12577435123314e-07,-0.0883269330099618,1.63968561779686e-08,-0.0714356717840851
"SL18-CC-2-MG5","SL18-CC-2-MG5",0.0450755978301733,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00192065587693991,NA,"Ne60",0.00192065587693991,0.0450755978301733,0.010280359678358,0.189299731753791
"SL18-OI-7-MG3","SL18-OI-7-MG3",0.106856689762884,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00678871645515874,NA,"Ne60",0.00678871645515874,0.106856689762884,0.0116278003007618,0.187004384202217
"SL18-NC-8-MG2","SL18-NC-8-MG2",-0.293846000722343,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,4.58275829979821e-08,NA,"Ne60",4.58275829979821e-08,-0.293846000722343,1.81948045087935e-08,-0.21660038524289
"SL18-OI-5-MG3","SL18-OI-5-MG3",-0.0354592756917909,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.57804517653911e-07,NA,"Ne60",7.57804517653911e-07,-0.0354592756917909,1.8618077743453e-08,-0.131692034342205
"SL18-NC-2-MG2","SL18-NC-2-MG2",0.139757083648202,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00970846175149969,NA,"Ne60",0.00970846175149969,0.139757083648202,0.0074453743505003,0.142315302312004
"SL18-FW-2-MG2","SL18-FW-2-MG2",0.0464074135139253,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00388154923064974,NA,"Ne60",0.00388154923064974,0.0464074135139253,0.00363427164296872,0.0699583879404464
"SL18-PI-1-MG1","SL18-PI-1-MG1",-0.00617113812089669,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00227250967209017,NA,"Ne60",0.00227250967209017,-0.00617113812089669,0.00157080168270367,0.00830398815646036
"SL18-PI-1-MG2","SL18-PI-1-MG2",0.0125658395703809,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00123095889358662,NA,"Ne60",0.00123095889358662,0.0125658395703809,0.00115865775173138,0.0298123786729442
"SL18-PI-1-MG4","SL18-PI-1-MG4",0.021518895505625,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00286449285954542,NA,"Ne60",0.00286449285954542,0.021518895505625,0.00268291155610474,0.0614306575566614
"SL18-CC-6-MG11","SL18-CC-6-MG11",-0.0520716892607141,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00133413546869531,NA,"Ne60",0.00133413546869531,-0.0520716892607141,1.33139948337264e-07,-0.0584014883093959
"SL18-NL-3-MG1","SL18-NL-3-MG1",-0.0561546947023483,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.001861020768353,NA,"Ne60",0.001861020768353,-0.0561546947023483,1.71175712627511e-07,-0.09270775647599
"SL18-TI-1-MG2","SL18-TI-1-MG2",0.0443866345971385,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00350566984316797,NA,"Ne60",0.00350566984316797,0.0443866345971385,0.00386589798200496,0.0576756535021961
"SL18-TI-2-MG3","SL18-TI-2-MG3",0.0295063447450632,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00390283882755032,NA,"Ne60",0.00390283882755032,0.0295063447450632,0.00398733705188244,0.0471846326001877
"SL18-TI-3-MG11","SL18-TI-3-MG11",0.0302463780335222,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00235551414291539,NA,"Ne60",0.00235551414291539,0.0302463780335222,0.00195335143122075,0.034937106623727
"SL18-TI-4-MG1","SL18-TI-4-MG1",0.0416788705467548,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00238119691046939,NA,"Ne60",0.00238119691046939,0.0416788705467548,0.00280286053391517,0.0685880665536994
"SL18-TI-4-MG3","SL18-TI-4-MG3",0.0203866401436403,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00241875675823689,NA,"Ne60",0.00241875675823689,0.0203866401436403,0.00271557814231161,0.0375538452116649
"SL18-BL-10-MG2","SL18-BL-10-MG2",0.0246482539380774,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00429841342560532,NA,"Ne60",0.00429841342560532,0.0246482539380774,0.00511542754475349,0.0616229358059934
"SL18-BL-11-MG4","SL18-BL-11-MG4",0.0393526818234778,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00257136141231883,NA,"Ne60",0.00257136141231883,0.0393526818234778,0.00227456461261436,0.0602407232272467
"SL18-BL-12-MG1","SL18-BL-12-MG1",0.0430539524086292,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00316698670376041,NA,"Ne60",0.00316698670376041,0.0430539524086292,0.00331981954719138,0.0742450830312841
"SL18-BL-12-MG3","SL18-BL-12-MG3",0.0489274471226794,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00366300797466387,NA,"Ne60",0.00366300797466387,0.0489274471226794,0.00293981318533049,0.0729863447321866
"SL18-BL-17-MG3","SL18-BL-17-MG3",0.0271229045611195,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00352780491125874,NA,"Ne60",0.00352780491125874,0.0271229045611195,0.00350476347520227,0.0506251055523618
"SL18-OD-3-MG3","SL18-OD-3-MG3",-0.0539489179664335,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00172401611737376,NA,"Ne60",0.00172401611737376,-0.0539489179664335,0.00103401263115992,-0.0926424757316851
"SL18-OD-5-MG2","SL18-OD-5-MG2",-0.0720493048797417,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00117471470551352,NA,"Ne60",0.00117471470551352,-0.0720493048797417,0.000305285358367188,-0.0872670251218134
"SL18-OD-10-MG3","SL18-OD-10-MG3",-0.00597637815143634,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00280324097862296,NA,"Ne60",0.00280324097862296,-0.00597637815143634,0.00319168277597256,-0.028549531301299
"SL18-FW-14-FG2","SL18-FW-14-FG2",0.0188282843643581,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00337745874801264,NA,"Ne60",0.00337745874801264,0.0188282843643581,0.00293894435096818,0.0533800947807379
"SL18-FW-14-FG11","SL18-FW-14-FG11",0.0209168326644704,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00382431517621431,NA,"Ne60",0.00382431517621431,0.0209168326644704,0.00396637774452745,0.0632726359711587
"SL18-FW-14-FG12","SL18-FW-14-FG12",0.0139623351481581,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.0028507416738727,NA,"Ne60",0.0028507416738727,0.0139623351481581,0.00344454344605588,0.0568407526196189
"SL18-FI-1-FG3","SL18-FI-1-FG3",0.0177473372516635,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00131277810161822,NA,"Ne60",0.00131277810161822,0.0177473372516635,0.00149429132060153,0.032322343931547
"SL18-FI-1-FG13","SL18-FI-1-FG13",0.043905284507856,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00215097874225474,NA,"Ne60",0.00215097874225474,0.043905284507856,0.00113502194918596,0.0456813181501061
"SL18-PI-1-FG1","SL18-PI-1-FG1",0.0337175397497568,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000807555325621998,NA,"Ne60",0.000807555325621998,0.0337175397497568,1.69920055742763e-05,0.0178718206920728
"SL18-PI-1-FG3","SL18-PI-1-FG3",0.00564336014131488,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000420164036203005,NA,"Ne60",0.000420164036203005,0.00564336014131488,0.000494351470737037,0.0176462987212523
"SL18-JS-6-FG3","SL18-JS-6-FG3",0.109614303894825,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00128722738246739,NA,"Ne60",0.00128722738246739,0.109614303894825,0.000908762385779594,0.100805804866209
"SL18-JS-9-FG2","SL18-JS-9-FG2",-0.20307936243945,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,2.77778697419335e-07,NA,"Ne60",2.77778697419335e-07,-0.20307936243945,7.47902619846474e-08,-0.181759966586612
"SL18-NL-2-FG2","SL18-NL-2-FG2",-0.164022360884679,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,8.3002030718651e-07,NA,"Ne60",8.3002030718651e-07,-0.164022360884679,0.00120695427899328,-0.0972314759779668
"SL18-NL-6-FG2","SL18-NL-6-FG2",-0.0968529829307177,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00261821630791395,NA,"Ne60",0.00261821630791395,-0.0968529829307177,0.0023145398385374,-0.0190631733298665
"SL18-NL-7-FG3","SL18-NL-7-FG3",-0.0949892191608541,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00245963290139946,NA,"Ne60",0.00245963290139946,-0.0949892191608541,0.00383566656152304,-0.108621752956007
"SL18-TI-4-FG3","SL18-TI-4-FG3",0.0217282867150615,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00416624853868584,NA,"Ne60",0.00416624853868584,0.0217282867150615,0.00357061448879394,0.0323721497198516
"SL18-BL-18-FG10","SL18-BL-18-FG10",0.00474842637889014,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00256869922303801,NA,"Ne60",0.00256869922303801,0.00474842637889014,0.00214974537415482,0.0210728995479089
"SL18-FW-21-MG1","SL18-FW-21-MG1",0.000821764254469098,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00384915131445916,NA,"Ne60",0.00384915131445916,0.000821764254469098,0.00392719595391424,0.0393153944729907
"SL18-FI-2-FG11","SL18-FI-2-FG11",0.0223964055254205,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00190407405061077,NA,"Ne60",0.00190407405061077,0.0223964055254205,0.00203780766640209,0.0395881272923855
"SL18-FI-2-FG12","SL18-FI-2-FG12",0.00817655122991587,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00312270294631809,NA,"Ne60",0.00312270294631809,0.00817655122991587,0.00337705502094692,0.0309314592538238
"SL18-LD-3-FG3","SL18-LD-3-FG3",-0.0350053691130592,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00254424549421696,NA,"Ne60",0.00254424549421696,-0.0350053691130592,0.00197699964068739,-0.0771179338211255
"SL18-CC-7-MG2","SL18-CC-7-MG2",0.028800432958898,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00399126262721588,NA,"Ne60",0.00399126262721588,0.028800432958898,0.00346003771393242,0.0906081143738526
"SL18-FI-1-MG2","SL18-FI-1-MG2",0.0315260263797942,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00236492283983484,NA,"Ne60",0.00236492283983484,0.0315260263797942,0.00276917739532732,0.0683135907590793
"SL18-JS-11-FG4","SL18-JS-11-FG4",-0.0870136739560962,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000557666939445303,NA,"Ne60",0.000557666939445303,-0.0870136739560962,0.000880583265989249,-0.111092067788143
"SL18-FW-12-MG10","SL18-FW-12-MG10",0.0234529200831412,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00187271246344748,NA,"Ne60",0.00187271246344748,0.0234529200831412,0.000846626123785819,0.0295913830886791
"SL18-BL-14-MG1","SL18-BL-14-MG1",0.0386511895337854,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00477164582839425,NA,"Ne60",0.00477164582839425,0.0386511895337854,0.00453026461823476,0.0478221943488
"SL18-FI-1-MG10","SL18-FI-1-MG10",0.0386039437491159,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00231117383005363,NA,"Ne60",0.00231117383005363,0.0386039437491159,0.00146186231577587,0.0640501819576143
"SL18-LD-5-FG2","SL18-LD-5-FG2",-0.0432927501490917,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00273312910076001,NA,"Ne60",0.00273312910076001,-0.0432927501490917,0.0011642807850611,-0.0837166966167545
"SL18-FW-21-MG2","SL18-FW-21-MG2",0.045141139529592,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00204176714809395,NA,"Ne60",0.00204176714809395,0.045141139529592,0.00178625725695016,0.0675819376075838
"SL18-LD-9-MG2","SL18-LD-9-MG2",-0.02465281773789,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00190900453323718,NA,"Ne60",0.00190900453323718,-0.02465281773789,0.00125122458968628,-0.0672895734492287
"SL18-BL-16-MG2","SL18-BL-16-MG2",0.0503034245662588,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00487823226684604,NA,"Ne60",0.00487823226684604,0.0503034245662588,0.00497493953199203,0.0871342404012205
"SL18-FI-2-MG1","SL18-FI-2-MG1",0.0162175290144912,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00262161902905537,NA,"Ne60",0.00262161902905537,0.0162175290144912,0.00240957048916874,0.0526242687553433
"SL18-FW-12-MG2","SL18-FW-12-MG2",0.0442692699190572,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00148307405272368,NA,"Ne60",0.00148307405272368,0.0442692699190572,0.00195112531017692,0.0671833479780689
"SL18-BL-17-MG2","SL18-BL-17-MG2",0.0469721246780885,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00375662474567579,NA,"Ne60",0.00375662474567579,0.0469721246780885,0.00396869047635228,0.0763047467488639
"SL18-BL-18-MG3","SL18-BL-18-MG3",0.001627435328381,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00317394167549465,NA,"Ne60",0.00317394167549465,0.001627435328381,0.00314902750343227,0.0418322348074042
"SL18-OD-3-MG2","SL18-OD-3-MG2",-0.0379828760777926,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00206968880827321,NA,"Ne60",0.00206968880827321,-0.0379828760777926,0.00120225691157451,-0.0482057249100822
"SA18-CB-5-FG1","SA18-CB-5-FG1",-0.0412217084162544,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,1.42614605222959e-06,NA,"Ne60",1.42614605222959e-06,-0.0412217084162544,8.38863747935321e-06,-0.000344131407587478
"SA18-CB-7-FG3","SA18-CB-7-FG3",0.240174250873739,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.0013026708555068,NA,"Ne60",0.0013026708555068,0.240174250873739,7.67025521177973e-05,0.184471370880297
"SL18-JS-16-MG2","SL18-JS-16-MG2",-0.153525601633294,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,7.71926657626797e-07,NA,"Ne60",7.71926657626797e-07,-0.153525601633294,8.55362754560182e-06,-0.115669902666
"SL18-CC-8-MG3","SL18-CC-8-MG3",-0.135010475701107,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,1.10635304063129e-07,NA,"Ne60",1.10635304063129e-07,-0.135010475701107,2.89378309718418e-08,-0.0604532525133802
"SA18-CB-5-FG5","SA18-CB-5-FG5",-0.0385702001530112,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,1.1196698902908e-06,NA,"Ne60",1.1196698902908e-06,-0.0385702001530112,0.000573936957762158,0.00298348207719431
"SL18-LD-10-FG3","SL18-LD-10-FG3",-0.0544489907800888,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00335958153423904,NA,"Ne60",0.00335958153423904,-0.0544489907800888,0.00311935912726108,-0.0403097188988371
"SL18-NL-10-FG2","SL18-NL-10-FG2",-0.0469784839867372,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00525100797880807,NA,"Ne60",0.00525100797880807,-0.0469784839867372,0.00443132986674497,-0.0739569448244127
"SL18-NC-11-MG3","SL18-NC-11-MG3",-0.122844647151323,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,9.26881187258203e-07,NA,"Ne60",9.26881187258203e-07,-0.122844647151323,0.000277981832086989,-0.0830644039837011
"SL18-CC-9-MG4","SL18-CC-9-MG4",-0.0795220695870991,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000642426461726282,NA,"Ne60",0.000642426461726282,-0.0795220695870991,0.00198193075833733,-0.021060837216718
"SL18-BL-10-FG2","SL18-BL-10-FG2",0.0050658554985144,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00343382116657941,NA,"Ne60",0.00343382116657941,0.0050658554985144,0.00343827082835402,0.0299263450222834
"SL18-BL-10-MG1","SL18-BL-10-MG1",0.012382493285137,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00242973719723902,NA,"Ne60",0.00242973719723902,0.012382493285137,0.00182403589527256,0.0250473408173937
"SL18-BL-15-FG1","SL18-BL-15-FG1",0.0164077017063576,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00602007013531229,NA,"Ne60",0.00602007013531229,0.0164077017063576,0.00601218994665917,0.0450437634009036
"SL18-BL-12-MG2","SL18-BL-12-MG2",0.0434653698352607,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00325220687686416,NA,"Ne60",0.00325220687686416,0.0434653698352607,0.00338278184622996,0.0748816501277599
"SL18-NC-15-MG4","SL18-NC-15-MG4",-0.118856158593628,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,3.75214127659308e-07,NA,"Ne60",3.75214127659308e-07,-0.118856158593628,0.000500496034351379,-0.0177980077386773
"SL18-BL-16-FG3","SL18-BL-16-FG3",0.0569195123980053,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00433167592800777,NA,"Ne60",0.00433167592800777,0.0569195123980053,0.00396123251994117,0.0761128509558577
"SL18-LD-1-MG3","SL18-LD-1-MG3",0.0443524703500269,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00304537306091353,NA,"Ne60",0.00304537306091353,0.0443524703500269,0.000311928292051607,-0.0670424888477088
"SL18-FW-12-MG11","SL18-FW-12-MG11",-0.0326965604057414,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00123062745867199,NA,"Ne60",0.00123062745867199,-0.0326965604057414,0.000760435718300528,-6.32678238331897e-05
"SL18-CC-2-FG1","SL18-CC-2-FG1",0.0343252957423714,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00269703181973549,NA,"Ne60",0.00269703181973549,0.0343252957423714,0.00152745324730753,0.0776536879822681
"SL18-SF-18-FG1","SL18-SF-18-FG1",0.00850799313625117,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00243218430394767,NA,"Ne60",0.00243218430394767,0.00850799313625117,3.84363652348777e-07,-0.0546384064882186
"SL18-BL-11-FG1","SL18-BL-11-FG1",0.0335995818736049,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00341858497769364,NA,"Ne60",0.00341858497769364,0.0335995818736049,0.00385398921923755,0.0646912604720981
"SL18-BL-13-MG1","SL18-BL-13-MG1",-0.00188052813534149,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00465750506679951,NA,"Ne60",0.00465750506679951,-0.00188052813534149,0.00393577271515626,0.0489083732595583
"SL18-BL-14-FG3","SL18-BL-14-FG3",0.0268507398520886,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00450164755728103,NA,"Ne60",0.00450164755728103,0.0268507398520886,0.00462585949967116,0.0558462047289722
"SL18-BL-17-FG3","SL18-BL-17-FG3",0.027148307094407,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00286177300868089,NA,"Ne60",0.00286177300868089,0.027148307094407,0.0025196644807658,0.0339523307116126
"SL18-CC-9-FG1","SL18-CC-9-FG1",-0.0311860079627537,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.000349464944541834,NA,"Ne60",0.000349464944541834,-0.0311860079627537,0.00127791604757216,0.0323956024562535
"SL18-FI-1-FG10","SL18-FI-1-FG10",0.0282617519401631,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00241873582655798,NA,"Ne60",0.00241873582655798,0.0282617519401631,0.00349662012675666,0.0683781001139065
"SL18-FI-1-FG11","SL18-FI-1-FG11",0.0373086482552121,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00296516858750024,NA,"Ne60",0.00296516858750024,0.0373086482552121,0.00282331151654645,0.0598625358532351
"SL18-FI-1-FG12","SL18-FI-1-FG12",0.0297200074700032,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00361608128181218,NA,"Ne60",0.00361608128181218,0.0297200074700032,0.00357431540344492,0.0450037585018007
"SL18-FI-2-FG10","SL18-FI-2-FG10",0.0102323558637842,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.0027391943128479,NA,"Ne60",0.0027391943128479,0.0102323558637842,0.00267285255265719,0.0216715914304792
"SL18-FW-12-FG10","SL18-FW-12-FG10",0.0174610357054254,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00312404448133871,NA,"Ne60",0.00312404448133871,0.0174610357054254,0.00345919153886903,0.0311553963743843
"SL18-FW-14-FG13","SL18-FW-14-FG13",0.00194733331584467,"female",1,"missing",TRUE,1,"missing.Age1.female",0.00205761316872428,0,0,0.00199199452148845,NA,"Ne60",0.00199199452148845,0.00194733331584467,0.00229574050899665,0.0305020246420258
"SL18-FW-2-MG1","SL18-FW-2-MG1",0.0308143306703787,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.00417835605947247,NA,"Ne60",0.00417835605947247,0.0308143306703787,0.00458607706202299,0.0589854564295932
"SL18-JS-5-MG1","SL18-JS-5-MG1",-0.113234222535138,"male",1,"missing",TRUE,1,"missing.Age1.male",0.00182481751824818,0,0,0.000170470030019998,NA,"Ne60",0.000170470030019998,-0.113234222535138,2.10756594929079e-06,-0.0912436132543719
