"","Indiv","Row.names","AshFDwPM","AshOnly","DWpM","WWP","PDW","Sire","Dam","Sex","Born","equiGen","isCandidate","IndivNum","Breed","Age","Class","c0","c1","lb","oc","ub","oc240","oc600"
"SL18-LD-1-FG3","SL18-LD-1-FG3","SL18-LD-1-FG3",0.0307952131351863,-0.263540555064133,-0.0991851130732466,-0.529947791015402,0.415093292917312,NA,9,"female",2,0.5,TRUE,"273","missing",3,"missing.Age3.female",0,0,0,5.28154604744689e-10,0.99999990831671,2.23722787292447e-10,2.90184493701119e-11
"SL18-TI-4-FG2","SL18-TI-4-FG2","SL18-TI-4-FG2",0.0304542902931277,-0.0903540626491224,0.0332333504007927,0.128782806045299,-0.0146033396056886,NA,72,"female",2,0.5,TRUE,"441","missing",3,"missing.Age3.female",0,0,0,1.32611537707467e-10,0.99999990831671,0,7.50388849732148e-12
"SL18-FI-1-FG12","SL18-FI-1-FG12","SL18-FI-1-FG12",0.0297200074700032,-0.112771957597031,0.0450037585018007,0.12855888582176,-0.0151586538054709,NA,17,"female",2,0.5,TRUE,"410","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,2.84025669920485e-11
"SA18-CB-4-FG3","SA18-CB-4-FG3","SA18-CB-4-FG3",0.0290523576712486,0.558354946127477,0.04764724630134,0.178448009986343,-0.258403196881243,NA,65,"female",2,0.5,TRUE,"123","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,4.24854119625804e-11
"SL18-FI-1-FG10","SL18-FI-1-FG10","SL18-FI-1-FG10",0.0282617519401631,-0.0544952471239067,0.0683781001139065,0.222138676083108,0.00568583483628532,NA,17,"female",2,0.5,TRUE,"408","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,5.07657260799505e-11,2.35492112254931e-11
"SL18-BL-17-FG3","SL18-BL-17-FG3","SL18-BL-17-FG3",0.027148307094407,0.0253701245172497,0.0339523307116126,0.132043076961676,-0.0047532162596244,NA,73,"female",2,0.5,TRUE,"406","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,3.10541480548378e-11
"SL18-BL-14-FG3","SL18-BL-14-FG3","SL18-BL-14-FG3",0.0268507398520886,0.0369996356595235,0.0558462047289722,0.225067924419828,-0.0142892762172217,NA,54,"female",2,0.5,TRUE,"405","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,2.51759533459879e-11
"SL18-FI-2-FG7","SL18-FI-2-FG7","SL18-FI-2-FG7",0.0262201767903211,-0.054680099241684,0.048663392956648,0.164420768920554,-0.00381745885854767,NA,18,"female",2,0.5,TRUE,"511","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,6.5465259260871e-11,3.29821793952225e-11
"SL18-FI-2-FG1","SL18-FI-2-FG1","SL18-FI-2-FG1",0.0262201767903206,-0.0546800992416851,0.0486633929566478,0.164420768920553,-0.00381745885854771,NA,18,"female",2,0.5,TRUE,"488","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,1.29780177959166e-11
"SL18-FI-2-FG4","SL18-FI-2-FG4","SL18-FI-2-FG4",0.0262201767903203,-0.0546800992416833,0.0486633929566472,0.164420768920551,-0.00381745885854867,NA,18,"female",2,0.5,TRUE,"518","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,3.90899097990314e-10,1.62196557856496e-11
"SL18-FI-2-FG5","SL18-FI-2-FG5","SL18-FI-2-FG5",0.0262201767903198,-0.0546800992416858,0.0486633929566467,0.16442076892055,-0.00381745885854852,NA,18,"female",2,0.5,TRUE,"507","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,1.83060637419568e-11
"SL18-OI-15-FG1","SL18-OI-15-FG1","SL18-OI-15-FG1",0.025987151985116,-0.598802937387714,0.0454367436060811,0.277061848961732,-0.0255369386240574,NA,5,"female",2,0.5,TRUE,"110","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,3.93620694995024e-11
"SL18-OI-2-FG3","SL18-OI-2-FG3","SL18-OI-2-FG3",0.0259183961194003,-0.104896880705752,-0.0566559842712249,-0.277719435783406,0.1505007001803,NA,60,"female",2,0.5,TRUE,"118","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,7.65383710131696e-10,4.66557070791476e-11
"SL18-LD-1-FG1","SL18-LD-1-FG1","SL18-LD-1-FG1",0.0234797914985559,-0.202484570264196,-0.0940868438898945,-0.454080690777585,0.267992442905219,NA,9,"female",2,0.5,TRUE,"117","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,3.51580888814523e-11
"SL18-OI-18-FG2","SL18-OI-18-FG2","SL18-OI-18-FG2",0.0229293851885968,-0.795034325101368,-0.0235027568186668,-0.138833034261138,0.26523602821176,NA,8,"female",2,0.5,TRUE,"115","missing",3,"missing.Age3.female",0,0,0,3.51600129350491e-11,0.99999990831671,0,6.96123323284925e-11
"SL18-FW-14-FG1","SL18-FW-14-FG1","SL18-FW-14-FG1",0.0227998648939799,-0.0740840337704672,0.0580695872182401,0.167867449132028,0.0247947650364256,NA,29,"female",2,0.5,TRUE,"480","missing",3,"missing.Age3.female",0,0,0,8.693355481344e-11,0.99999990831671,3.05814452235747e-10,3.01560586698299e-11
"SL18-FI-2-FG11","SL18-FI-2-FG11","SL18-FI-2-FG11",0.0223964055254205,-0.0202304809185554,0.0395881272923855,0.155711014151621,-0.0594162620223525,NA,18,"female",2,0.5,TRUE,"366","missing",3,"missing.Age3.female",0,0,0,2.28726949718706e-10,0.99999990831671,0,2.43176699469214e-11
"SL18-PI-1-FG10","SL18-PI-1-FG10","SL18-PI-1-FG10",0.0217380522926433,-0.047271370612566,0.0413954522111249,0.164278388594111,-0.0721443851686602,NA,62,"female",2,0.5,TRUE,"433","missing",3,"missing.Age3.female",0,0,0,1.65034936463583e-10,0.99999990831671,0,1.19585254900995e-11
"SL18-TI-4-FG3","SL18-TI-4-FG3","SL18-TI-4-FG3",0.0217282867150615,0.0387733911459835,0.0323721497198516,0.156024540891163,-0.0860899332603546,NA,72,"female",2,0.5,TRUE,"363","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,3.48295721099078e-12,5.95604630453013e-11
"SL18-OI-18-FG3","SL18-OI-18-FG3","SL18-OI-18-FG3",0.0216991365014914,-0.582826105379032,-0.0229407038565274,-0.135000078081032,0.286691720017608,NA,8,"female",2,0.5,TRUE,"266","missing",3,"missing.Age3.female",0,0,0,2.96465500007644e-10,0.99999990831671,4.97033005055429e-10,1.25696270115372e-10
"SL18-FW-14-FG11","SL18-FW-14-FG11","SL18-FW-14-FG11",0.0209168326644704,-0.0353447235351072,0.0632726359711587,0.191232286961326,0.00921118842360767,NA,29,"female",2,0.5,TRUE,"352","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,2.95246036453252e-11
"SL18-OI-18-FG1","SL18-OI-18-FG1","SL18-OI-18-FG1",0.0205122229147481,-0.388663281701426,-0.00349005372257012,0.0267787886213245,0.181430982200097,NA,8,"female",2,0.5,TRUE,"114","missing",3,"missing.Age3.female",0,0,0,1.83567539657494e-10,0.99999990831671,6.42526610797734e-10,1.02267842786583e-10
"SL18-FW-14-FG2","SL18-FW-14-FG2","SL18-FW-14-FG2",0.0188282843643581,-0.0199732753452209,0.0533800947807379,0.147843879909881,-0.00251320052329885,NA,29,"female",2,0.5,TRUE,"351","missing",3,"missing.Age3.female",0,0,0,1.29660972928184e-10,0.99999990831671,0,2.10936101263981e-11
"SL18-FI-1-FG3","SL18-FI-1-FG3","SL18-FI-1-FG3",0.0177473372516635,-0.06952344283477,0.032322343931547,0.157792774948847,-0.05512207863526,NA,17,"female",2,0.5,TRUE,"354","missing",3,"missing.Age3.female",0,0,0,4.26970891482145e-11,0.99999990831671,1.73205839726583e-10,1.19411068065088e-11
"SL18-FW-12-FG10","SL18-FW-12-FG10","SL18-FW-12-FG10",0.0174610357054254,0.0603155493187547,0.0311553963743843,0.150861674653311,-0.0686910856323208,NA,85,"female",2,0.5,TRUE,"412","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,1.86619229106247e-10,2.46883273849435e-11
"SL18-BL-15-FG1","SL18-BL-15-FG1","SL18-BL-15-FG1",0.0164077017063576,0.0777223017457896,0.0450437634009036,0.18795785935083,-0.00348198460591748,NA,55,"female",2,0.5,TRUE,"395","missing",3,"missing.Age3.female",0,0,0,1.50119667178842e-10,0.99999990831671,1.85510543394272e-11,1.16467387297544e-11
"SL18-LD-2-FG5","SL18-LD-2-FG5","SL18-LD-2-FG5",0.0161168177574202,0.0273384305495212,-0.0185839334776811,-0.213014215432625,0.465512184129671,NA,84,"female",2,0.5,TRUE,"526","missing",3,"missing.Age3.female",0,0,0,4.54145203922617e-11,0.99999990831671,0,2.24788832274972e-11
"SL18-FW-21-FG1","SL18-FW-21-FG1","SL18-FW-21-FG1",0.0153200177623029,0.0490264008306543,0.0356307697392158,0.126269941907622,-0.00719020185528131,NA,81,"female",2,0.5,TRUE,"493","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,2.86888501517168e-11,2.73769387499386e-11
"SL18-FW-21-FG4","SL18-FW-21-FG4","SL18-FW-21-FG4",0.0153200177623024,0.0490264008306533,0.035630769739215,0.12626994190762,-0.00719020185528213,NA,81,"female",2,0.5,TRUE,"498","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,2.25588195735786e-11
"SL18-FW-21-FG2","SL18-FW-21-FG2","SL18-FW-21-FG2",0.0153200177623024,0.0490264008306533,0.0356307697392154,0.126269941907622,-0.00719020185528169,NA,81,"female",2,0.5,TRUE,"492","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,1.63772374420899e-11
"SL18-TI-3-FG6","SL18-TI-3-FG6","SL18-TI-3-FG6",0.0152278311630424,-0.106938265086003,0.0240891082714221,0.0788886606236056,0.00635181941858104,NA,71,"female",2,0.5,TRUE,"501","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,2.19416997276692e-11
"SL18-TI-3-FG5","SL18-TI-3-FG5","SL18-TI-3-FG5",0.0152278311630424,-0.106938265086003,0.0240891082714218,0.0788886606236037,0.00635181941858094,NA,71,"female",2,0.5,TRUE,"500","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,1.9698841524299e-11
"SL18-TI-3-FG4","SL18-TI-3-FG4","SL18-TI-3-FG4",0.0152278311630416,-0.106938265086005,0.0240891082714212,0.0788886606236026,0.00635181941857929,NA,71,"female",2,0.5,TRUE,"499","missing",3,"missing.Age3.female",0,0,0,9.68852252170647e-11,0.99999990831671,1.37554072729362e-10,9.74093538388664e-12
"SL18-FW-14-FG12","SL18-FW-14-FG12","SL18-FW-14-FG12",0.0139623351481581,-0.0155100671817562,0.0568407526196189,0.160797245980839,0.0469510868766033,NA,29,"female",2,0.5,TRUE,"353","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,3.68338423978668e-11
"SL18-FW-12-FG4","SL18-FW-12-FG4","SL18-FW-12-FG4",0.0104965001497613,0.0499647921075206,0.0255719164519844,0.115519224530471,-0.047186164284922,NA,85,"female",2,0.5,TRUE,"513","missing",3,"missing.Age3.female",0,0,0,1.67830576510317e-10,0.99999990831671,0,8.3396216509582e-12
"SL18-FI-2-FG10","SL18-FI-2-FG10","SL18-FI-2-FG10",0.0102323558637842,-0.0320844287701787,0.0216715914304792,0.118631358206282,-0.0290995290074662,NA,18,"female",2,0.5,TRUE,"411","missing",3,"missing.Age3.female",0,0,0,3.69938589417557e-10,0.99999990831671,0,2.681751457943e-11
"SL18-LL-9-FG3","SL18-LL-9-FG3","SL18-LL-9-FG3",0.00945204530057039,-0.0229465789207048,-0.125799852535618,-0.538864284251944,-0.350916756700694,NA,83,"female",2,0.5,TRUE,"131","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,6.31446495664288e-10,5.22975418998483e-11
"SL18-SF-18-FG1","SL18-SF-18-FG1","SL18-SF-18-FG1",0.00850799313625117,-0.102759338130631,-0.0546384064882186,-0.168908172223883,0.228787278201922,NA,89,"female",2,0.5,TRUE,"402","missing",3,"missing.Age3.female",0,0,0,1.73679011901894e-10,0.99999990831671,2.58152502573856e-10,2.18390367331553e-11
"SL18-FI-2-FG12","SL18-FI-2-FG12","SL18-FI-2-FG12",0.00817655122991587,-0.0121414095996641,0.0309314592538238,0.10527479843958,-0.0123630879009975,NA,18,"female",2,0.5,TRUE,"367","missing",3,"missing.Age3.female",0,0,0,1.52059484486251e-10,0.99999990831671,8.26251956613496e-11,1.308482603214e-11
"SL18-LD-4-FG3","SL18-LD-4-FG3","SL18-LD-4-FG3",0.00761853612214263,-0.00715236885825936,-0.0534742096845066,-0.264033096046836,0.16192388723308,NA,11,"female",2,0.5,TRUE,"127","missing",3,"missing.Age3.female",0,0,0,7.01918396430744e-10,0.99999990831671,0,7.52571353669258e-11
"SA18-CB-2-FG3","SA18-CB-2-FG3","SA18-CB-2-FG3",0.00649596118218087,0.147019894672667,0.105250409356599,0.370011569216021,-0.00819540892671017,NA,78,"female",2,0.5,TRUE,"150","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,1.44320711481236e-09,4.90495870528991e-11
"SL18-PI-1-FG3","SL18-PI-1-FG3","SL18-PI-1-FG3",0.00564336014131488,-0.0936091434418765,0.0176462987212523,0.101734438963079,-0.045782250836748,NA,62,"female",2,0.5,TRUE,"357","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,3.62821544081327e-11
"SL18-BL-10-FG2","SL18-BL-10-FG2","SL18-BL-10-FG2",0.0050658554985144,0.0364989137775955,0.0299263450222834,0.153905103695727,-0.0503993253316479,NA,50,"female",2,0.5,TRUE,"393","missing",3,"missing.Age3.female",0,0,0,6.77829336394616e-10,0.99999990831671,4.76700748055764e-11,1.66398042441437e-11
"SL18-BL-18-FG10","SL18-BL-18-FG10","SL18-BL-18-FG10",0.00474842637889014,0.0357398027513879,0.0210728995479089,0.131284951541241,-0.0444202459499181,NA,80,"female",2,0.5,TRUE,"364","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,1.72192111630483e-10,2.8392599541124e-11
"SA18-CB-1-FG2","SA18-CB-1-FG2","SA18-CB-1-FG2",0.00223005246993213,-0.420598076153083,0.0395139706016694,0.115081366415605,-0.0115196818428631,NA,63,"female",2,0.5,TRUE,"482","missing",3,"missing.Age3.female",0,0,0,1.16349757270727e-12,0.99999990831671,0,3.26380218404029e-11
"SL18-BL-18-FG11","SL18-BL-18-FG11","SL18-BL-18-FG11",0.00212433040070766,-0.0156346731332752,0.0209666660092512,0.0939877004075993,-0.00943155992768275,NA,80,"female",2,0.5,TRUE,"487","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,9.47154843798979e-12
"SL18-FW-14-FG13","SL18-FW-14-FG13","SL18-FW-14-FG13",0.00194733331584467,-0.0610885920039179,0.0305020246420258,0.0830273358680088,0.00262340262156529,NA,29,"female",2,0.5,TRUE,"413","missing",3,"missing.Age3.female",0,0,0,4.93162518867868e-10,0.99999990831671,4.22432854055059e-10,1.72491701924071e-11
"SL18-UCONN-S158-FG3","SL18-UCONN-S158-FG3","SL18-UCONN-S158-FG3",0.000535785357869537,-0.687704998515891,0.0187867493420644,0.104419674892725,0.0876540296826826,NA,579,"female",4,1.25,TRUE,"812","missing",1,"missing.Age1.female",0.0125,0,0,0.00673401930040603,0.99999990831671,0.00673404609564157,0.0067398354577654
"SL18-UCONN-S158-FG2","SL18-UCONN-S158-FG2","SL18-UCONN-S158-FG2",0.000535785357869336,-0.687704998515893,0.0187867493420638,0.104419674892723,0.0876540296826806,NA,579,"female",4,1.25,TRUE,"811","missing",1,"missing.Age1.female",0.0125,0,0,0.00673414142181832,0.99999990831671,0.00673432216184154,0.0067378451772755
"SL18-UCONN-S158-FG1","SL18-UCONN-S158-FG1","SL18-UCONN-S158-FG1",0.000535785357869294,-0.687704998515893,0.0187867493420641,0.104419674892725,0.0876540296826812,NA,579,"female",4,1.25,TRUE,"810","missing",1,"missing.Age1.female",0.0125,0,0,0.00673292049123679,0.99999990831671,0.00673392369870322,0.00673393994741375
"SL19-LR-5-FG2","SL19-LR-5-FG2","SL19-LR-5-FG2",1.54341399423468e-16,-1.656948678029e-16,-7.33579805861552e-17,-6.07379183038176e-17,-3.65346016119355e-17,NA,101,"female",2,0.5,TRUE,"502","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,6.99282950084186e-11,4.1850019360628e-11
"SL18-DB-6-FG1","SL18-DB-6-FG1","SL18-DB-6-FG1",9.16065744220829e-17,-2.72126541456257e-17,-4.8874192916179e-17,-1.91939929431936e-16,1.80183124272305e-16,NA,103,"female",2,0.5,TRUE,"506","missing",3,"missing.Age3.female",0,0,0,5.40474608891022e-11,0.99999990831671,1.72400590231268e-10,3.28016668000672e-11
"SL18-OD-4-FG4","SL18-OD-4-FG4","SL18-OD-4-FG4",8.70601559187899e-17,3.07927023419868e-16,2.59242051502775e-16,9.49029195111674e-16,-2.00628696226228e-16,NA,100,"female",2,0.5,TRUE,"496","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,3.54138288877134e-11
"SL19-LR-2-FG1","SL19-LR-2-FG1","SL19-LR-2-FG1",2.55130587694588e-17,-6.86905896010765e-17,1.89806589999245e-16,7.78260269971928e-16,-3.58633903911786e-16,NA,102,"female",2,0.5,TRUE,"505","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,2.80089675123586e-11
"SL19-LR-5-FG1","SL19-LR-5-FG1","SL19-LR-5-FG1",2.45647473899786e-17,4.36049004291933e-16,1.18115894311333e-16,1.82504587994231e-16,-4.60834000917869e-17,NA,101,"female",2,0.5,TRUE,"497","missing",3,"missing.Age3.female",0,0,0,5.36046602052725e-10,0.99999990831671,0,2.63082171937071e-11
"SL18-LD-4-FG2","SL18-LD-4-FG2","SL18-LD-4-FG2",-0.00112600165645749,-0.0654199079267253,-0.0751943357335495,-0.372436162756557,0.258273793786679,NA,11,"female",2,0.5,TRUE,"275","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,9.89946129005819e-11,5.03858249581732e-11
"SL18-LD-4-FG1","SL18-LD-4-FG1","SL18-LD-4-FG1",-0.00112607984266051,-0.0654198662821331,-0.0621790753774307,-0.185731212778453,0.111301544283376,NA,11,"female",2,0.5,TRUE,"274","missing",3,"missing.Age3.female",0,0,0,4.59588275584533e-10,0.99999990831671,1.44886786629122e-09,3.18417873308549e-11
"SL18-OI-18-FG6","SL18-OI-18-FG6","SL18-OI-18-FG6",-0.0017203627798713,-1.00401672281096,-0.0247652933479967,-0.105501541434487,0.237220508886946,NA,8,"female",2,0.5,TRUE,"268","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,4.49497471145431e-11
"SL18-LD-2-FG3","SL18-LD-2-FG3","SL18-LD-2-FG3",-0.00238780391844546,0.0520616640402324,-0.0382467350240528,-0.251795321553808,0.410013550839704,NA,84,"female",2,0.5,TRUE,"417","missing",3,"missing.Age3.female",0,0,0,3.05329578564152e-10,0.99999990831671,0,3.90316429210316e-11
"SL18-LL-9-FG1","SL18-LL-9-FG1","SL18-LL-9-FG1",-0.00271303097717047,-0.0709062476308577,-0.0815882022819276,-0.309228102450467,0.0434489937617081,NA,83,"female",2,0.5,TRUE,"420","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,3.88757518827224e-10,3.67717089369837e-11
"SL18-CC-8-FG2","SL18-CC-8-FG2","SL18-CC-8-FG2",-0.0029694466746709,-0.0144637256101305,0.0617845517946694,0.245898811327095,-0.220508792420887,NA,26,"female",2,0.5,TRUE,"288","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,4.82400018679721e-11
"SL18-LL-9-FG6","SL18-LL-9-FG6","SL18-LL-9-FG6",-0.00342303220636821,-0.0321275863663708,-0.210719629278012,-0.736379578384871,-0.0893970904252066,NA,83,"female",2,0.5,TRUE,"284","missing",3,"missing.Age3.female",0,0,0,6.86334950113818e-10,0.99999990831671,9.53631204785701e-11,3.4388544692799e-11
"SL18-LD-9-FG2","SL18-LD-9-FG2","SL18-LD-9-FG2",-0.0125085647051439,-0.235188728245619,-0.0512694888754136,-0.281766565367042,0.193572654762903,NA,13,"female",2,0.5,TRUE,"129","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,7.05480135593492e-11
"SL18-NL-3-FG3","SL18-NL-3-FG3","SL18-NL-3-FG3",-0.0133072402407714,0.626518862044283,0.0254985894254376,0.164905118897768,-0.142088320819062,NA,41,"female",2,0.5,TRUE,"136","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,3.20547807296042e-11
"SL18-JS-19-FG6","SL18-JS-19-FG6","SL18-JS-19-FG6",-0.0151989052660202,0.193517593622536,-0.119712179905094,-0.284353867214191,-0.0450738302407174,NA,47,"female",2,0.5,TRUE,"520","missing",3,"missing.Age3.female",0,0,0,1.90110756622487e-11,0.99999990831671,2.88295496169903e-10,2.56745848972383e-11
"SL18-JS-19-FG5","SL18-JS-19-FG5","SL18-JS-19-FG5",-0.0151989052660204,0.193517593622535,-0.119712179905094,-0.284353867214194,-0.0450738302407164,NA,47,"female",2,0.5,TRUE,"490","missing",3,"missing.Age3.female",0,0,0,1.30730007278276e-10,0.99999990831671,0,2.71484079628265e-11
"SL18-LD-3-FG2","SL18-LD-3-FG2","SL18-LD-3-FG2",-0.0157803144653887,0.0916976127266531,-0.0535751964911793,-0.149856316618808,0.00226116494907602,NA,10,"female",2,0.5,TRUE,"126","missing",3,"missing.Age3.female",0,0,0,8.58438443073917e-10,0.99999990831671,1.06082669841734e-09,4.27462179551632e-11
"SL18-OI-9-FG2","SL18-OI-9-FG2","SL18-OI-9-FG2",-0.0169031558188193,-0.636468542495959,-0.000602560519238557,-0.0295884195380509,0.103126668520588,NA,92,"female",2,0.5,TRUE,"485","missing",3,"missing.Age3.female",0,0,0,3.19674036245669e-10,0.99999990831671,7.98571980573417e-11,4.38806462392614e-11
"SL18-LD-9-FG3","SL18-LD-9-FG3","SL18-LD-9-FG3",-0.017601850987183,-0.351599946858908,-0.034112291996346,-0.208308776088956,0.187878503927376,NA,13,"female",2,0.5,TRUE,"130","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,8.21697309097717e-10,4.354191279594e-11
"SL18-LD-9-FG1","SL18-LD-9-FG1","SL18-LD-9-FG1",-0.0199285081700744,0.0206499575878241,0.0116490579060405,0.0860011348043746,-0.108052281057922,NA,13,"female",2,0.5,TRUE,"418","missing",3,"missing.Age3.female",0,0,0,3.21130774199904e-11,0.99999990831671,0,1.71870620195761e-11
"SL18-OI-16-FG2","SL18-OI-16-FG2","SL18-OI-16-FG2",-0.0216145665671859,0.015347931424193,-0.101547103870522,-0.293621393032928,0.119146258828424,NA,6,"female",2,0.5,TRUE,"301","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,8.59444420271702e-10,3.32198664100843e-11
"SL18-OD-6-FG2","SL18-OD-6-FG2","SL18-OD-6-FG2",-0.0236182057919991,0.121550166460686,0.0576298850724691,0.19720564369758,0.0534113948979616,NA,76,"female",2,0.5,TRUE,"504","missing",3,"missing.Age3.female",0,0,0,1.82235991327505e-10,0.99999990831671,3.69964041540767e-10,4.11161788371801e-11
"SL18-CC-6-FG1","SL18-CC-6-FG1","SL18-CC-6-FG1",-0.0251428906654789,0.283739592262037,-0.100022957468062,-0.329799581512337,-0.134174146763832,NA,24,"female",2,0.5,TRUE,"297","missing",3,"missing.Age3.female",0,0,0,7.78468830802934e-11,0.99999990831671,4.33531172595621e-10,2.06290900389085e-11
"SL18-CC-6-FG2","SL18-CC-6-FG2","SL18-CC-6-FG2",-0.0251431756184866,0.283740714192463,-0.0148744091598914,0.186221428140217,-0.237838668270948,NA,24,"female",2,0.5,TRUE,"294","missing",3,"missing.Age3.female",0,0,0,3.82880088477943e-11,0.99999990831671,8.82314810624977e-11,3.29342091913215e-11
"SL18-CC-3-FG1","SL18-CC-3-FG1","SL18-CC-3-FG1",-0.0267309373989114,-0.0596044588747129,0.101387603213874,0.26314289578818,0.0991444786160132,NA,21,"female",2,0.5,TRUE,"151","missing",3,"missing.Age3.female",0,0,0,1.35066358025366e-09,0.99999990831671,1.39574675476476e-10,4.46564863828564e-11
"SL18-UCONN-S57-FG2","SL18-UCONN-S57-FG2","SL18-UCONN-S57-FG2",-0.0277120931641716,0.471205728584421,-0.0253853819410952,0.0516225651568301,-0.287768985589138,NA,640,"female",4,1.25,TRUE,"835","missing",1,"missing.Age1.female",0.0125,0,0,0.0111016072727749,0.99999990831671,0.0111004939317839,0.0111015912802251
"SL18-UCONN-S57-FG3","SL18-UCONN-S57-FG3","SL18-UCONN-S57-FG3",-0.0277120931641721,0.471205728584422,-0.025385381941096,0.0516225651568293,-0.287768985589139,NA,640,"female",4,1.25,TRUE,"836","missing",1,"missing.Age1.female",0.0125,0,0,0.0111020595497808,0.99999990831671,0.0111005378739961,0.0110992245110814
"SL18-UCONN-S57-FG1","SL18-UCONN-S57-FG1","SL18-UCONN-S57-FG1",-0.0277120931641722,0.471205728584421,-0.0253853819410959,0.0516225651568287,-0.28776898558914,NA,640,"female",4,1.25,TRUE,"834","missing",1,"missing.Age1.female",0.0125,0,0,0.0110998226145974,0.99999990831671,0.0111004605147833,0.0111011947201806
"SL18-NL-3-FG2","SL18-NL-3-FG2","SL18-NL-3-FG2",-0.0278150834429479,0.995036101361133,0.01135543707383,0.234443578267865,-0.223753770897158,NA,41,"female",2,0.5,TRUE,"278","missing",3,"missing.Age3.female",0,0,0,1.2201652583055e-10,0.99999990831671,0,2.46371567258814e-11
"SL18-OI-9-FG1","SL18-OI-9-FG1","SL18-OI-9-FG1",-0.0279141093960724,-0.795684759649334,-0.0200427236528616,-0.0978446894601072,0.0625616096645675,NA,92,"female",2,0.5,TRUE,"120","missing",3,"missing.Age3.female",0,0,0,2.04257225505812e-10,0.99999990831671,3.84923170527604e-11,2.74143566613014e-11
"SL18-OI-16-FG3","SL18-OI-16-FG3","SL18-OI-16-FG3",-0.0284162711975491,-0.261827657885679,-0.0474682125084628,-0.0859783833404634,0.0917027242938544,NA,6,"female",2,0.5,TRUE,"111","missing",3,"missing.Age3.female",0,0,0,1.57298651857402e-10,0.99999990831671,0,5.83537213476891e-11
"SL18-LD-9-FG4","SL18-LD-9-FG4","SL18-LD-9-FG4",-0.0284242559447681,-0.434726644963454,-0.0171789877810209,-0.015022859066812,0.0986875992686063,NA,13,"female",2,0.5,TRUE,"292","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,9.34087921867717e-10,2.34536174552792e-11
"SL18-OD-3-FG2","SL18-OD-3-FG2","SL18-OD-3-FG2",-0.0309814487047594,0.0142342859689276,-0.0564640022722741,-0.156264746338919,-0.0062040846920281,NA,74,"female",2,0.5,TRUE,"484","missing",3,"missing.Age3.female",0,0,0,7.94168893795798e-11,0.99999990831671,1.39866501548083e-10,6.17366444313228e-11
"SL18-OD-3-FG4","SL18-OD-3-FG4","SL18-OD-3-FG4",-0.0309814487047594,0.0142342859689255,-0.0564640022722739,-0.156264746338918,-0.00620408469202863,NA,74,"female",2,0.5,TRUE,"495","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,0,1.86008461610225e-11
"SL18-CC-9-FG1","SL18-CC-9-FG1","SL18-CC-9-FG1",-0.0311860079627537,0.428660887716129,0.0323956024562535,0.177684149655022,-0.109039532196478,NA,27,"female",2,0.5,TRUE,"407","missing",3,"missing.Age3.female",0,0,0,0,0.99999990831671,2.95305160800129e-10,1.96125391614605e-11
